,-4,-3,-2,-1,0,1,2,3,4
 (p-val.),0.202698952219891,0.44439435458902,0.736753956105613,0.0664089607700314,1.23242555790352e-09,1.2003155644712e-18,1.17907763159775e-20,4.63286259257166e-18,1.02745777242781e-13
Exports,0.609121950608412,0.579446174955275,0.50453340780487,0.400042005531569,0.286281083950217,0.182128640281677,0.106767692989536,0.067316736721375,0.0604757093029019
 (s.e.),0.0131294827753001,0.0151504794789149,0.0188863528952273,0.0233791506831712,0.0269942538189917,0.0284261823410452,0.0275399856082888,0.0246671673770903,0.020812597055515
 (p-val.),3.12037876999138e-39,4.29289177166332e-35,2.06244056154265e-27,2.92299322002478e-18,2.06473104820423e-12,2.1904674418255e-09,1.98174448056818e-06,0.000541414248322082,0.00747542023918495
Net Exports,0.386354465353897,0.363759114739681,0.292967540018432,0.183906487839176,0.0567589986263397,-0.0604751809941306,-0.141905241448997,-0.174466093935475,-0.160062767079403
 (s.e.),0.0136333347751136,0.0123761786294692,0.0125489817831307,0.0139012055022967,0.0147600259380006,0.014447599572725,0.0133288975606326,0.0123887505896715,0.0126855983936149
 (p-val.),2.87261949706054e-27,1.28173988160721e-27,8.56940231594877e-22,7.32409116324498e-11,0.181047284241365,0.117250511691847,1.71801748185996e-06,3.22963272851374e-09,3.28551621056545e-07
Price,-0.416774861333998,-0.208930534333857,-0.0144010771822445,0.134532676459424,0.220276293386909,0.241197399585536,0.213201663993844,0.161331938629251,0.112324023469481
 (s.e.),0.0145841252946241,0.022125771286828,0.0284205588687725,0.0310149478965094,0.0289207420487264,0.0227403957003902,0.0153917194767048,0.0133008740051275,0.0184083380294321
 (p-val.),7.66832846993827e-28,8.03781932722178e-09,2.9923858637457e-05,1.79837323752568e-07,2.63002949802882e-08,1.06265538422727e-09,4.5046255208317e-11,5.54439630992937e-08,2.21313150867575e-06
Profits,0.321766617045491,0.495390590963429,0.688375577266062,0.858652724549262,0.96377961487282,0.968303794319617,0.876511406171556,0.711675194827531,0.514125518072766
 (s.e.),0.0358563136970879,0.0276107409277509,0.017192234978465,0.00753737738148469,0.00160893157447246,0.0011832556713778,0.00656734035500253,0.0163308050088642,0.0275863168496544
 (p-val.),9.13374315950462e-14,5.66218600432686e-20,1.34632901748696e-36,4.29316986896873e-59,1.24802397768662e-94,2.80496798659917e-101,1.68712288071835e-62,1.95709729880975e-38,8.85293770837919e-21
Wages,0.478569489927502,0.680621850679475,0.858113423690156,0.968934191962178,0.985424314362646,0.897190440447407,0.734230097715997,0.536089350584687,0.345795248055121
 (s.e.),0.0324123076671978,0.0204557939268518,0.00918836069165374,0.00178957131091683,0.000505645173748704,0.00530338564095349,0.0149130817699024,0.0264213567388946,0.0365873442943676
 (p-val.),1.40334260175543e-16,8.38647993405036e-33,6.89971696762591e-55,1.71935548331946e-92,8.84193806262018e-120,1.38345139453006e-67,4.77908678433972e-41,1.8494432065179e-22,9.29532655202013e-14
Profit Share,-0.276631970779324,-0.310666404619822,-0.248379742964238,-0.0953551840783474,0.111014194989382,0.312022298068159,0.453377375325574,0.503464777061876,0.462007310950894
 (s.e.),0.0132834599723648,0.0199955211846892,0.0222061468942816,0.019077448096009,0.0122689543491778,0.00655368522195861,0.00856520359364021,0.0111147880283198,0.0102883677386862
 (p-val.),2.50922865757833e-19,2.37623473225647e-15,1.40984369869249e-10,0.00600472231536359,0.00068375192156695,3.52108223937299e-36,9.9152442786997e-41,5.34074535297957e-38,1.98778246662338e-37
Wage Share,0.276631970779323,0.310666404619821,0.248379742964238,0.0953551840783474,-0.111014194989382,-0.312022298068159,-0.453377375325575,-0.503464777061876,-0.462007310950894
