t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,DEBT,PDEBT,PROD,MK,EMP,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROFITS_G,WAGE_G,DEBT_G,PDEBT_G,PROD_G,MK_G,U,Profit_Share,Wage_Share
11,192.638869,157.7516895,7.715625972,25.96256226,4.752458951,5.144983176,2.301545642,329.1072492,8.8817231,3.659023742,62.13621155,103.0038893,176.0901711,0,1.189996919,1.499753184,234.3352882,0.01324759756,8.715804812e-05,0.006027859996,0.8017690468,-0.001550348731,-0.4583491451,0.2287887413,-1.091407972,0.0442703577,0.1819121458,0.05031293888,0.02131389368,0.02278476968,0,0.000951711526,0.0002812313943,0.1092703432,0.380041486,0.6276828367
12,193.4504126,159.2216604,6.832335884,27.97138217,1.328384275,5.235192454,3.931918473,343.8484656,10.59199739,3.661453363,61.1197623,105.299621,177.8126359,1.633740114,1.18997897,1.50080254,235.8693123,0.02422149148,0.005127889018,0.01087332046,-0.1115428172,0.09249584139,-0.5409920275,0.0235644975,9.747163146,0.04996357446,0.462714297,0.007211096934,0.02833198314,0.02112364083,0,0.002965913534,0.001346575213,0.1365986946,0.3705873506,0.6358417564
13,192.6330851,160.5266829,4.581999938,27.96238094,1.328765894,5.227887848,3.921027028,344.1924379,13.75724994,3.662562033,60.0627537,105.1651216,177.9694804,3.33798094,1.190873044,1.501295512,235.363116,0.03273635713,0.006378896371,0.009806196877,-0.3193930907,0.0001042643194,0.004670283242,-0.0003887267876,-0.0004076412723,0.006480819977,0.4401489287,0.002512760602,0.006177085717,0.01175411872,1.940502644,0.001925838659,0.0005700176207,0.1760981436,0.3681173013,0.638587226
14,195.6714166,161.7295254,5.75058918,27.95341028,1.326826377,5.232097964,3.919891082,349.5400883,13.30402086,3.663724948,63.17344139,104.659538,177.1632361,4.168540582,1.195842823,1.501698973,234.1424804,0.03900111513,0.006411887439,0.009530649791,0.4252363739,0.0001913109897,0.005620232046,0.001504355202,0.001869351264,0.03262667148,0.051789814,0.06168084737,0.0002478581051,0.001159721106,9.483164479,0.004173223232,0.0006058520921,0.1884655551,0.3783188933,0.627001558
15,198.190036,162.9285123,6.660954429,27.97537306,1.3406042,5.237104398,3.909226572,353.5806793,14.00674543,3.660998824,63.8679402,106.0084862,177.5787594,3.766371925,1.194869316,1.503296575,238.0783516,0.03790329237,0.005367896991,0.008806302208,0.2949133083,0.001224043841,0.01561129685,0.001267978774,-0.0009670565143,0.02361203635,0.09675285799,0.02258304976,0.01995179923,0.00821164685,0,0.001359876381,0.00124188236,0.1750817579,0.3774429822,0.6266600925
16,202.3669541,163.8760729,7.373033912,29.26988385,1.348669352,5.274656071,3.93992751,342.223469,14.05700138,3.663068482,65.47767645,108.0936143,177.8685661,2.790139809,1.197513016,1.500965059,240.6328448,0.04280191747,0.003288226785,0.008213782085,0.168672051,0.05443215543,0.008866527218,0.007706822921,0.009224372601,-0.002218789388,0.02892926337,0.02759596428,0.02754997335,0.01125703723,0,0.002749983978,-0.00106892126,0.1700051625,0.3791966349,0.6278139412
17,203.7597992,165.2459064,7.757244255,29.25270383,1.505151534,5.272181568,3.916691787,346.1459878,13.54575062,3.669350351,66.14246426,108.7317763,178.3921606,4.014450961,1.200502272,1.503958401,242.8762472,0.04876365637,0.002004186615,0.01000822652,0.1304827065,-0.0002545935146,0.1217579002,-0.0004293236379,-0.00504546261,0.02530887604,0.03661178373,0.02389954909,0.00872891783,0.007263021566,0.6378008593,0.004345993064,0.002065613464,0.1706150646,0.3815339419,0.6254587687
18,204.9306704,167.0154686,7.675919648,29.24375595,2.036211746,5.276348529,3.897072715,347.8308043,12.99194478,3.67177904,66.90285881,108.8745668,180.779817,4.5596303,1.20220146,1.505762642,244.5199008,0.05308548031,0.003400786015,0.01289318681,0.0645082272,0.0002765400861,0.40519606,0.001079945355,-0.005009092748,0.02236946641,0.005364750697,0.02380083769,0.007898429193,0.02732787674,1.12481154,0.003792626537,0.001449778186,0.1646997335,0.3828508323,0.6238712479
19,208.0349023,168.7006162,8.360415019,29.25281367,2.063809078,5.277914149,3.878612966,351.7325326,12.76042638,3.673081754,68.17811091,109.8225943,181.5451507,3.760098252,1.205591328,1.506711983,246.9979045,0.05635535115,0.003530634035,0.01200867341,0.1994769513,0.0006927435558,0.01706380847,0.001469035706,0.1034302555,0.03108202338,0.05548340156,0.02510118783,0.01438207885,0.02937808768,0,0.00357168692,0.0008464075429,0.1428843922,0.3836766348,0.6247376785
20,209.7702912,170.3898781,7.983671882,30.65959554,1.932157897,5.324204933,3.906757073,358.8061824,13.35774449,3.678646529,67.1762012,113.398791,182.9324012,3.64161834,1.207097522,1.503646143,251.8504927,0.05522820674,0.004346142233,0.01192842045,-0.01783814174,0.0795086363,0.1245872793,0.009088098487,0.05632551769,0.02421827196,0.3443980744,0.005383389822,0.03758990534,0.02163633062,0,0.004321291224,-0.0005261743008,0.1572966071,0.3754786538,0.6344744385
21,210.8769311,171.8543533,7.479926855,30.64854775,2.376468001,5.32770525,3.901891918,363.7666539,13.75630442,3.683255769,67.10878315,113.8935054,183.2499959,5.090916885,1.208039813,1.504397027,253.0849455,0.05036096355,0.005999798981,0.01081068025,-0.01596792837,3.249380879e-05,0.5077718789,0.001516181497,8.497303397e-05,0.0401046379,0.2679548182,0.03425569136,0.0146049696,0.0244971403,22.02576393,0.004262625477,0.0006725971986,0.1649998445,0.3755752113,0.6327960372
22,211.4866093,173.3726038,7.263964641,30.65722746,1.459781642,5.328675967,3.897584909,364.9093781,14.91238883,3.686057597,67.95787021,113.9395852,184.5501806,7.016370011,1.21420921,1.505275282,254.4186905,0.04451654098,0.004700868809,0.01006228356,0.03277688367,0.0004990609293,0.008164516396,0.002644466847,0.325534976,0.01448632244,0.2577124975,0.02192137691,0.009888555268,0.01748830857,1.029243073,0.005840976679,0.0008852369743,0.1695392239,0.3798856327,0.632516807
23,213.5124504,174.8639614,7.926211678,30.69272491,1.465014821,5.334064962,3.898286349,363.0000826,15.68819207,3.685518053,68.89607753,113.8149584,187.0470531,7.970708015,1.220250631,1.506622065,252.6385585,0.04111491961,0.004140570968,0.009143259505,0.125666266,0.001393465454,0.01065258227,0.001850263152,0.002644607778,0.02702837164,0.1979546612,0.02986234875,0.008817408951,0.02662435715,5.429789983,0.006274113142,0.001236699954,0.1673458952,0.3793880932,0.6288265676
24,216.6807451,175.9048774,9.235268227,31.45961202,1.478357716,5.382931381,3.946404894,362.108003,15.11239457,3.690683858,69.62004492,116.0032365,190.0764405,6.784112899,1.224042898,1.503981674,254.0232363,0.03934438074,0.00383206377,0.008706915081,0.2483139264,0.05714809759,0.02446269079,0.009169667723,0.01307796333,0.0269600546,0.0668872287,0.03631900452,0.02354420855,0.02283421597,0.568716329,0.006148119337,-0.0004195772411,0.1572978326,0.3774583824,0.6271268392
25,218.7811843,176.9633161,9.69766253,31.46202353,2.863450944,5.386031534,3.934510659,364.8653034,15.36166345,3.692958778,70.63912172,116.332767,190.9517936,4.039496622,1.228063035,1.505256898,256.6271856,0.03583488599,0.003405466383,0.008031068129,0.2351333655,0.0005385737748,0.9741537702,0.0009307401204,0.006928842345,0.0240639471,0.1375812141,0.0215783686,0.01381709687,0.03357844147,2.765730709,0.004829149034,0.001399441969,0.1576090134,0.3809927998,0.6286709299
26,219.5574824,178.3327732,10.83652341,31.48555457,3.477692025,5.390150972,3.921029602,367.1569246,14.71376094,3.691114198,71.65061937,116.6252049,192.952152,4.7328741,1.232541121,1.507005891,256.9166184,0.03628502138,0.003463063599,0.008101485396,0.2531624026,0.001280232971,1.364683104,0.00175812148,0.01492971212,0.01874763546,0.1163159979,0.04004891961,0.01026238363,0.02665968169,1.006514047,0.00641028627,0.001402341117,0.1499825751,0.383827999,0.6244571579
27,222.1248258,179.8421561,12.00794556,31.54280366,4.36895554,5.403151945,3.885012425,372.2546789,13.68253516,3.687476621,73.52519365,117.3827057,193.1303672,3.746774648,1.237799395,1.50913145,259.1127328,0.03919372831,0.003238841425,0.008988279634,0.1973135859,0.002241370289,0.4190595895,0.005203068724,0.5400813449,0.0246115782,-0.008560878081,0.04028188769,0.01266911448,0.03535879259,0.4265855389,0.005564570863,0.001510754376,0.1406177478,0.3887632637,0.6226726941
28,225.447951,181.4850768,12.18289131,32.42602903,4.632791316,5.453643734,3.953968446,376.1402973,13.18590972,3.692059726,73.79886596,119.67281,196.1326173,3.712203322,1.244251769,1.504716946,259.8574551,0.0431566866,0.00301854491,0.01070909533,0.1381174115,0.07024517661,0.7125605059,0.01474414892,0.8480353625,0.03349023048,0.001156041694,0.02770648938,0.0383945362,0.04126971979,0,0.005416083307,-0.0007843668816,0.1443253033,0.3863701146,0.6266559925
29,225.5959475,182.9657064,11.52323671,32.42337378,6.37459819,5.453623613,3.940650225,385.0264165,13.53375932,3.693705236,73.78786611,120.0451945,195.2642136,4.745986727,1.247749871,1.50553007,262.145205,0.04437283221,0.003135152686,0.01123667267,0.03970782016,0.0005242596125,1.455676191,0.003664949757,0.8390819495,0.04385267241,0.3217246527,0.02439960864,0.01241965237,0.03368889675,0.9296316842,0.006294862395,0.0009020553425,0.1496403709,0.3836531849,0.629834265
30,227.2661249,184.1685235,11.26799169,32.43376609,5.15896392,5.45636944,3.925231447,392.5525625,13.67900904,3.692705329,73.21105529,121.0464212,197.5636444,6.225482143,1.254093213,1.506078588,265.2220321,0.04796774589,0.002011120724,0.01129496672,0.06953593944,0.001399415717,0.618286655,0.007321550847,1.378924893,0.03340618525,0.2540551596,0.02308514124,0.01543837053,0.03202191811,0.8996533272,0.007093149342,0.000823991649,0.1628088096,0.3822625455,0.628394215
31,225.9851034,185.4874417,9.684494899,32.46628843,5.241649952,5.465109101,3.921897994,406.5989227,15.03284703,3.690829186,72.53368674,121.1029011,198.2750612,5.095555439,1.259317751,1.507156792,267.1410176,0.04465573208,0.002010825792,0.01107122518,-0.06102450465,0.002019686289,0.5856781102,0.009311249191,2.942503563,0.07008700949,0.6751047039,0.01627216217,0.01921898042,0.02897411256,0.7368543194,0.007458876479,0.001048313504,0.1825271783,0.3789188463,0.63357158
32,228.8423602,186.305707,8.419635775,33.25236058,2.419884499,5.511189129,3.966003704,412.7514601,15.66570149,3.695802819,72.13582056,123.7494039,198.8585766,8.197292859,1.269899695,1.504087777,264.8497893,0.03807501166,0.001734356363,0.009089314774,0.05472622703,0.06401800988,0.2439488073,0.01748995928,37.93313767,0.03884283626,0.5926051195,0.02784794268,0.03347679609,0.01100848316,7.692297652,0.008538889701,-0.001081131376,0.2040061077,0.3767979548,0.6351800917
33,228.8150566,186.6509112,7.987826737,33.28552274,2.341040039,5.516217215,3.958127037,424.8601407,16.60632657,3.696482044,73.09606577,123.027422,198.9029376,11.25715162,1.27733786,1.50669627,264.0061124,0.03223295047,0.00170982029,0.007122521069,0.1598010062,0.001048260457,0.481116101,0.003131524189,0.2959478689,0.03089273146,0.2879155546,0.03702044815,0.004731982868,0.01781661975,12.44121104,0.01213105341,0.002249888407,0.2133595826,0.3795056662,0.6314691468
34,230.1911894,187.3104306,8.941438385,33.38766585,1.848905262,5.531236464,3.973042635,418.3161329,16.64904877,3.69346859,74.28571559,122.4613728,198.5885649,10.97736374,1.285764199,1.508812684,263.8386368,0.02669186261,0.002074667201,0.006215007708,0.2276285796,0.003068694994,0.1126245827,0.00479030986,0.2493118635,0.02783001809,0.2049800147,0.03383654604,0.007527154599,0.01451684859,2.530653255,0.01096219953,0.002193433361,0.2096223057,0.3810438537,0.6290409809
35,231.0023585,188.2016766,9.986235801,33.54330219,2.297137474,5.552115045,3.991730193,423.2300047,17.0018491,3.686012429,75.46036568,122.4971953,199.8135912,13.51071699,1.293312484,1.510985999,261.7256467,0.02850460489,0.001620794886,0.00611581998,0.1686442653,0.004661491902,0.4063754545,0.005377139191,0.08334913675,0.0447648946,0.1002694995,0.03505346492,0.008315928141,0.0150984992,2.456083088,0.01023141989,0.002107763683,0.2192424369,0.3842447098,0.6242574371
36,232.9458499,189.2244087,9.950983704,33.35473114,1.959228423,5.600793022,4.03906769,424.6343765,16.56038901,3.691701014,75.64884292,124.1304973,200.0065747,13.37846762,1.300677511,1.504964281,263.4351183,0.02804419783,-0.0001719005077,0.006813062952,0.1369874344,0.04112496118,0.2472514617,0.008877985498,0.1932006621,0.02407994309,0.1355317177,0.01151238496,0.03105470475,0.01588318535,3.11094366,0.008228881162,-0.002298388341,0.2268912736,0.3800917611,0.6310234555
37,233.6377124,189.9357322,10.111844,33.33925811,1.991381936,5.603134165,4.034772239,425.8814804,16.82310914,3.69178361,75.62335421,124.1312518,201.3256151,12.83284548,1.307297174,1.506816362,264.2440348,0.03116445854,0.0002451970907,0.007383860065,0.1024260716,0.001077415364,0.2747850822,0.00212708194,0.1008613677,0.03342996532,0.1454978657,0.03090524576,0.007267579465,0.02475368764,1.067887064,0.007694493003,0.001596276148,0.22316774,0.3820708064,0.6280854728
38,234.2846764,190.7559805,10.61170544,33.36032324,1.629249676,5.610482003,4.044992335,435.2951414,16.56578804,3.689646178,75.70030143,124.3958911,202.415603,13.98610381,1.312291094,1.508529148,263.3559345,0.033973569,-0.0003879548939,0.008054877231,0.2925115274,0.00213647321,0.01449289534,0.002826478642,0.1211466946,0.05154503272,0.1614932126,0.02639469089,0.01208959555,0.01270701685,1.087547571,0.007389662681,0.001574914892,0.2332257587,0.3805636835,0.6258754264
39,234.0134859,191.528716,10.4916895,33.4313558,1.637975019,5.628045347,4.044554048,443.6516737,16.86788705,3.685618012,75.96908871,123.8824154,203.1391759,17.46248163,1.317647633,1.509393621,264.5217825,0.03256968667,7.001576604e-05,0.006165219129,0.1946010937,0.002946689182,0.0108609336,0.003885794783,0.002702197183,0.04155927544,0.08684488868,0.01935574735,0.008765977908,0.02688498545,1.117303577,0.006819913845,0.001309330028,0.248361286,0.3814950813,0.6252547046
40,234.6378921,192.1211621,9.726731324,34.1380992,1.69345912,5.674541212,4.091146826,451.9761415,16.79302671,3.69092544,74.85864877,125.7333733,203.5100357,17.58134681,1.32603973,1.504873021,262.066129,0.02696548025,0.0002104795134,0.006994278162,0.1346700592,0.06466136043,0.06642494693,0.009991251256,0.01431078182,0.03485956999,0.1108395004,0.01034818031,0.02445102646,0.02860008246,18.05698079,0.008616274825,-0.001531737545,0.2662834508,0.3784338648,0.6285302889
41,234.1224139,192.3486177,10.85005144,34.1356616,1.65372885,5.677094019,4.094717674,457.9225119,17.09100388,3.691652894,75.46764198,125.2449101,204.4119303,15.80312297,1.333376979,1.50905056,260.2320061,0.03250766668,0.0004961046321,0.008982562328,0.1716130445,0.001020563828,0.01172466763,0.001500931494,0.02477818065,0.04031804385,0.1264029592,0.01440127061,0.006912731366,0.01562177012,8.646278612,0.009558935089,0.002778807514,0.2818000201,0.3793351056,0.6288555044
42,234.5822489,192.2672127,10.63867946,34.19443321,1.662179488,5.688448912,4.106593246,459.545309,17.53912914,3.687745339,76.37557657,124.812277,204.4587535,17.21724985,1.341290891,1.512740335,258.3949453,0.04210627049,0.001557946433,0.01000852771,0.1479515371,0.002546170366,0.009816401986,0.003171568788,0.005003608608,0.02855627373,0.1174152111,0.02687953717,0.004641738424,0.02357537242,9.63823617,0.01036931292,0.002445096889,0.2913486559,0.3836880951,0.6258031274
43,236.326152,192.57592,9.833198718,34.29739684,1.679665675,5.705092766,4.115656318,463.9678127,17.35032031,3.679807372,76.60898427,125.3114401,205.9250947,20.95081166,1.349543236,1.515511651,256.651548,0.04293556382,0.002166688486,0.009771248719,0.3161224657,0.004056135115,0.01713296569,0.004711091172,0.005789383913,0.03342683845,0.09213517698,0.02577433157,0.01015625473,0.02643599466,9.373287376,0.009217107527,0.001831984508,0.3031696659,0.3826831784,0.624894698
44,237.6690691,193.3840301,12.57684027,34.40272095,1.685503867,5.754588736,4.165872253,464.3056837,17.09307073,3.684810586,76.72968477,126.8590091,208.6979542,20.6346279,1.351387375,1.50822567,255.2005557,0.03902566401,0.001791549224,0.009396480978,0.475129405,0.0387087038,0.006986727021,0.009749586578,0.01424065666,0.01730320303,0.05631919607,0.01238333821,0.03724547477,0.02096758202,19.44368971,0.006741375589,-0.001825146622,0.3051359021,0.3811073808,0.62755296
45,238.9200777,193.8173924,15.98795774,34.41868418,3.549650905,5.759114281,4.177124912,463.823827,17.21685778,3.686188874,78.04468344,127.6839392,211.4528621,22.71536553,1.356985318,1.510454221,255.8985179,0.03269760037,0.003857784832,0.008009685753,0.4322787249,0.000681792599,1.180397628,0.001921015126,0.004105992922,0.02346654763,0.1096657098,0.04250314259,0.01335502223,0.0181808849,1.064902942,0.009840670541,0.00185546807,0.3070248536,0.3820730424,0.6301895757
46,245.197068,194.4024056,18.80076152,34.46157037,2.145274634,5.764567145,4.183403942,464.8581241,17.16956856,3.686772347,80.46457719,128.9146915,213.0219679,23.82343212,1.367287183,1.512192607,261.4746787,0.04920060599,0.001591201678,0.01263939749,0.4586494893,0.002362066419,0.2675618079,0.0415946924,0.9795286737,0.02610926774,0.05107055553,0.03833483599,0.01751541483,0.01731669551,0.9228575157,0.008163404631,0.002382522498,0.3109905984,0.3852705112,0.6249593411
47,249.2253648,195.0963116,20.64281533,34.5314669,3.273301338,5.781569149,4.188350721,469.3460224,16.6405454,3.685622264,82.43641067,130.9302771,212.5353831,25.96282614,1.374096456,1.512876104,266.6965791,0.06792116863,0.001382287739,0.01699983414,0.3903569115,0.0041580805,0.5258192525,0.004914450137,0.01648145862,0.013276508,0.05801453824,0.02592589256,0.01628795458,0.0213646018,0.378816383,0.006736634445,0.001698795138,0.3119646843,0.3866961428,0.625039247
48,257.8000421,197.9776703,21.80085097,36.58604152,2.25378514,5.829182904,4.243697673,475.4565701,16.52320647,3.694782782,83.84008807,137.1839981,212.047335,25.905919,1.376700262,1.507505947,273.2072658,0.08470963967,0.001896355522,0.02046782439,0.3597807555,0.127740834,0.1738202982,0.02831152336,0.7265179828,0.03139114624,0.05485982601,0.02806832283,0.04904165937,0.04752185674,2.14821273,0.008121519543,-0.001217359786,0.3115285568,0.3811518647,0.6264715513
49,260.6845156,202.3904765,18.93678437,36.59177266,2.689973515,5.834560378,4.243649036,478.6596496,17.03239914,3.700633177,86.27587895,137.2214456,215.059808,26.02134447,1.379904712,1.510964805,272.1984447,0.09219212733,0.002782953441,0.02228941352,0.2552104402,0.00108926763,0.3675616954,0.005603116147,0.09436594466,0.02945768107,0.0497689847,0.0307150242,0.01399480161,0.03514362593,1.754198867,0.007641007239,0.002294424281,0.3098305081,0.3860264507,0.6257363857
50,262.9630093,206.1844343,17.13745446,36.62152812,3.390674135,5.848833039,4.244055687,493.8059726,17.50438833,3.70131735,85.61608552,138.8321952,217.2325316,26.60503039,1.384013213,1.513405845,275.5487499,0.08857914594,0.004224953254,0.01874573295,0.3671664223,0.002043116259,1.05908415,0.02201803104,0.290459208,0.03164319984,0.12045213,0.03778518731,0.01984924557,0.03028880867,0.3961378693,0.01207007695,0.001647806468,0.3102780998,0.3882231959,0.6240335781
51,262.1860856,209.2158544,16.76886036,36.70882945,2.932508353,5.866608719,4.249033108,496.7527797,16.859201,3.699180941,85.08957338,139.1567675,221.2536489,27.83865299,1.398585621,1.516219074,274.832186,0.07875111809,0.004437146654,0.0147024684,0.2907044268,0.003227755551,0.2243717122,0.03990518521,0.5467426534,0.03400549904,0.373638989,0.03805862754,0.01463382155,0.02663684882,0.1345946041,0.0154673221,0.001858873045,0.3073421633,0.3903128028,0.6238071931
52,265.0373002,211.9790372,16.92815706,38.80026094,2.446325282,5.919007357,4.301468805,489.5606306,16.70365571,3.707789139,83.9324228,142.9551816,224.4425551,27.76556828,1.415636231,1.50915116,273.0775809,0.06718180751,0.005034534793,0.01544133747,0.2335741807,0.1009158289,0.3355121139,0.0418841046,0.4484599616,0.01103409924,0.4187438649,0.02026003815,0.04320318619,0.02360212802,0.8073931929,0.01342593142,-0.0007986860685,0.312574091,0.3814896598,0.6342304612
53,267.1677637,213.6005603,16.55998037,38.89773279,2.610176565,5.926363679,4.307349754,501.9918268,17.46947105,3.711285383,85.82783109,142.9146577,224.4425551,28.01271892,1.427677362,1.511660844,271.9015179,0.06911540163,0.004799434591,0.01682010258,0.290730779,0.002512144221,0.3192900082,0.0107618338,0.1958938881,0.03096784535,0.1959653642,0.04020769102,0.01955422349,0.02854817882,281.3755322,0.01181518316,0.003643470823,0.3100026158,0.381768045,0.6276219926
54,267.7165173,214.9014196,18.33179741,39.07715786,3.13274693,5.950057281,4.313865093,504.4543075,18.21494749,3.711738938,87.77966177,141.6295871,226.7717172,28.59143054,1.441147199,1.513556417,269.7184701,0.07178576352,0.0041008163,0.01580527202,0.3599753673,0.004612738534,0.3369774073,0.00547756184,0.06885485406,0.01984032966,0.2685363251,0.04330208401,0.01460409506,0.02024738109,2.561356075,0.01428983785,0.00200032735,0.3052010671,0.3854966545,0.6244537127
55,266.2389281,215.776626,17.4048743,39.30174573,2.293155062,5.986912244,4.318082565,507.975985,17.35886729,3.708955347,86.7720144,141.3964908,228.3138895,29.70012366,1.452811899,1.514786776,271.17821,0.07049442398,0.003765849427,0.01570609923,0.2384627985,0.005747292885,0.1653615913,0.03068216591,0.5713298222,0.03510475958,0.4086923825,0.02596272103,0.01807149327,0.0372409727,4.974893115,0.01144454233,0.002106668694,0.3046312613,0.3884187298,0.6257492544
56,268.2565325,216.8307407,17.23462891,38.74954046,2.871143129,6.032705912,4.370621626,528.0562276,17.13231301,3.719261658,86.18740247,143.1740427,228.9365923,29.81701279,1.45996848,1.508959709,274.5426111,0.07221839666,0.003208151063,0.01628665614,0.63337341,0.07433446619,0.5514831913,0.01339825143,0.08974008668,0.03952990539,0.1125464745,0.02925240584,0.0431774581,0.02690085888,4.436160952,0.01126319115,-0.001449545083,0.3121260918,0.3883343314,0.6274717321
57,266.7711464,217.0529716,18.232958,38.77983018,2.743849789,6.034558776,4.369667968,530.330683,18.22183048,3.724827108,87.7989037,142.9661369,231.0260929,30.3641657,1.467977788,1.512774833,278.391934,0.0705034006,0.003184438039,0.01614706737,0.5219415947,0.001682252331,0.5620159649,0.02731434203,0.4204987152,0.03662225574,0.33202227,0.04173650653,0.01472234583,0.02494944468,12.18022729,0.01232388244,0.003729696578,0.3204461074,0.3859527343,0.6275173974
58,267.372558,216.9502138,18.99020783,38.87154357,2.438081747,6.042914754,4.371943807,539.138666,19.13455811,3.723070262,86.8615854,142.56543,229.3764342,31.23365656,1.480835622,1.51587153,280.0256847,0.06697293922,0.003947901451,0.01391675593,0.2986907222,0.003999683272,0.3610644195,0.0326792361,0.3987472665,0.03283484315,0.2422623902,0.03063809937,0.01520715422,0.02270414268,1.13201294,0.01080331821,0.002580762281,0.3227784651,0.3867622645,0.6288807614
