t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,DEBT,PDEBT,PROD,MK,EMP,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROFITS_G,WAGE_G,DEBT_G,PDEBT_G,PROD_G,MK_G,U,Profit_Share,Wage_Share
85,9.69234383768652,6.85278839748899,2.03731991326372,1.36965852825233,0.111815915015071,0.870235375344298,0.812393473893903,34.741186592986,0.804384935518492,0.102743470856456,3.25726690973804,5.09363865880518,12.7290284716791,10.8600045089409,0.029096809580568,0.00346417630130128,10.0191046324631,0.0113506292279924,0.00337216048491798,0.00264651482272212,0.100091559524086,0.000873890188022962,0.0494004837148265,0.00296589157274252,0.0248721872302006,0.00680041554274627,0.0326968581568646,0.00545559715055708,0.00309323293430608,0.00746030532335792,0.311675543534344,0.00203576117929486,0.000469676880963664,0.0535399759291016,0.00208226818226164,0.00208226818226165
86,9.79997162415159,7.0106082627501,2.11777892310896,1.37854108479673,0.136873526460005,0.87457413128814,0.824738502066506,34.4520605077501,0.880535755219549,0.104345375982391,3.30962455577386,5.12324388444226,12.4898600562348,11.0322770081133,0.028252575249063,0.00377447384360392,10.074344921731,0.0113757152843331,0.00341371286535028,0.00256086473518583,0.121842085432629,0.000890986790839407,0.0651817813383757,0.00289557614364771,0.0307381207033194,0.00638652014898924,0.0316088128266714,0.00889269928378301,0.00303579504411444,0.00696010581795886,0.23460069886309,0.00137615864189727,0.000378369523904934,0.0537116161146402,0.00272456535562709,0.00272456535562708
87,9.89480043864304,7.15626870575745,2.45053597798425,1.38941217374724,0.251009434546902,0.879102592280188,0.859706729931863,33.9824752691765,0.953079848654064,0.105422722612352,3.42617406864671,5.13696882579719,12.7042890510155,11.2270105219099,0.0279565090129695,0.00406379069313412,10.152666903277,0.0115284993444257,0.0035121995763839,0.00262564645814442,0.108917230998317,0.000907314565486841,0.139389107323495,0.00618070168742711,0.064525389827791,0.00749811979337389,0.0321572276277551,0.00875664881293093,0.00431527667271796,0.00432110539868236,0.384169289732342,0.00146497851319891,0.000303900791607105,0.0552451706451598,0.00301111452371825,0.00301111452371825
88,10.3368703215298,7.28607489245201,2.60021866269018,1.45778681505097,0.340572170112458,0.936763102748192,0.922357668600766,32.510430538404,1.35225326490356,0.108676135122511,3.43547632229367,5.42787881570315,12.693769173251,11.1583081851441,0.0279688592294277,0.0030757242160494,10.4022875857178,0.0118479853519961,0.00353449181571589,0.00284295381507948,0.0748372881970187,0.0128586913119959,0.122370793351475,0.0178159437281121,0.0650739154015682,0.00891575337139921,0.0420478661660724,0.00841723688628172,0.00684864509475689,0.00486023250569914,0.191542548549529,0.00126712851200188,0.000908019981535591,0.0558171023474315,0.00225498210866295,0.00225498210866295
89,10.3398409383501,7.4189966022844,2.49671233322674,1.45604185043984,0.194538340174547,0.934338485982323,0.870043595998587,31.0243517139334,1.74436402378293,0.111740120487672,3.44364177470017,5.41556125435335,12.9257621645791,11.1532362660547,0.0275927528174426,0.00390364433765512,10.4716417340086,0.012602358178158,0.00340610532743098,0.00292945767800867,0.0605072677251951,0.000942076127549177,0.0939450313110917,0.00263014563879445,0.0714277831907102,0.00800571484783276,0.0441554435670135,0.00690839355605709,0.00391383374663664,0.00602684163467558,0.297665963478578,0.00133111944595134,0.000702522241180208,0.0526514101974765,0.00259105745009694,0.00259105745009694
90,10.3263162634107,7.52822172743774,2.47933942819559,1.46183105654259,0.191514079214269,0.935107443609727,0.886755973097293,29.2330795600903,1.62489842965058,0.11364602700478,3.50166521651073,5.35029875018898,13.6181058218856,11.2693043035204,0.0277455237704114,0.0044392987378752,10.5920559686639,0.0132526156137373,0.00351174008331656,0.00308151923161733,0.0662855347357904,0.000627613758824428,0.086481726744869,0.00109004794385825,0.0392608884969997,0.011140249040046,0.0407026760554659,0.00639246900449818,0.00456137710675717,0.0124082743523655,0.239834105600624,0.00172363178100852,0.00046109505122448,0.0508200126750877,0.00275906395749784,0.00275906395749784
91,10.4784519401882,7.63995966672295,2.42131461423202,1.47463962711949,0.350673944229474,0.936274246724453,0.876935652947281,27.4652013900336,1.96706237301438,0.114863192892801,3.74499273291941,5.3348537748152,13.7731202588444,11.4804373101548,0.0276653582748584,0.00483708656061128,10.5321259799943,0.0133191223573736,0.00336779300007734,0.00308111514845354,0.0640674646516521,0.0006347794864868,0.134239608409505,0.00106392952204024,0.0622865508510235,0.0121195898877623,0.052877532495654,0.00749037674249068,0.002639970699165,0.00683010889966373,0.327210077684031,0.00147690657067898,0.000443785067388946,0.0501451257967262,0.00339145026458849,0.00339145026458847
92,10.7025509176748,7.72552352211661,2.09097473550806,1.53585884400029,0.187195433521472,0.969321872311759,0.927086780959552,26.5858045662051,1.87705777894862,0.118756130518153,3.56095586757666,5.71995009393436,13.8954975258434,11.2830679642192,0.0274697859335583,0.00365996285391175,10.6278324952042,0.0124706776717168,0.00326149834920009,0.00299825110577669,0.0800511963565239,0.014301838895128,0.117929978319085,0.0218669014002458,0.0927767568567127,0.0143274832277354,0.0344390364154086,0.00722157573133125,0.00683663255724806,0.00499530436253622,0.257223427539696,0.00169719845449964,0.000883893140598614,0.0451674979289089,0.00197933312145358,0.00197933312145358
93,11.0520710583191,7.7830971840246,1.9903337760634,1.53813787433006,0.278802942306003,0.968093095191627,0.960013585257687,25.6418072208301,1.6269076418197,0.121733522808697,3.69949473246829,5.79081144457568,13.6465768402858,11.2374624029039,0.0273652700943675,0.00403992687865553,10.8037454823321,0.0108668558438661,0.00338500498559079,0.00240226153965391,0.107708086756812,0.000897445503913828,0.121445466501532,0.000962026348274935,0.0585261889087871,0.0115023810763591,0.0510189632664537,0.00787495547068376,0.00374144432759637,0.00557756084097661,0.880575215152228,0.00173613967464863,0.000376098006846273,0.0402034985609942,0.00261850640260054,0.00261850640260053
94,11.1825911729643,7.90178007153038,2.03358347206383,1.54249060282589,0.191606990208616,0.967491784098295,0.937185000956016,25.0742325327803,1.36847760591044,0.12409495605597,3.69616271818452,5.93732650116647,13.7249416254914,11.5159306860741,0.0266485462193463,0.00430418196913897,11.042879556868,0.00912295866781201,0.0031471673104847,0.00202191012388019,0.10131953509748,0.000847181349687675,0.0845139655072583,0.00107124621960578,0.0525391505158939,0.00689995524124312,0.0606005743187102,0.00728383604035061,0.00393936579227376,0.0029591393070761,0.525539382187277,0.00200107836291531,0.000317918233290998,0.0385394657635243,0.00270167019073936,0.00270167019073936
