t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,DEBT,PDEBT,PROD,MK,EMP,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROFITS_G,WAGE_G,DEBT_G,PDEBT_G,PROD_G,MK_G,U,Profit_Share,Wage_Share
12,193.3903279,159.5207353,6.800633763,27.88415166,1.335076133,5.303354887,4.001009474,343.789847,10.83175178,3.661673902,60.95680049,104.7562507,177.6469841,1.75531253,1.189996874,1.500686637,234.4477745,0.02883278259,0.005260607934,0.009917880681,-0.1141205052,0.0882264318,-0.3688160029,0.02150144934,4.18035742,0.04893523746,0.432171937,-0.004885396958,0.02450436855,0.0208495146,0,0.002856175632,0.00129270103,0.1391413815,0.3698754784,0.6353494337
13,192.5893353,160.7980775,4.53790077,27.87822073,1.333865353,5.298595892,3.991906795,355.4512271,13.68719549,3.662881275,59.76669753,104.5253786,177.8068085,3.878809934,1.192681348,1.501460874,234.308871,0.0314013111,0.006616967972,0.008742489926,-0.3326774046,8.37214623e-05,0.004338323314,-0.0003462696518,-0.0003991616766,0.03574087783,0.4217514338,-0.00241382884,0.006536016482,0.01179567582,2.138768081,0.002289771409,0.0005523547117,0.180540065,0.3661587747,0.6392558131
14,194.9384209,161.4602772,5.721288107,27.87007974,1.325124308,5.304125643,3.99254124,349.0301512,13.70344026,3.664257406,62.70586202,103.9761016,178.643437,5.336809104,1.198177894,1.501692866,232.3988024,0.0388645337,0.006552991653,0.009073215084,0.4361127126,0.0001154225192,0.005563813431,0.001258054618,0.003851953664,0.0321631716,0.03961004288,0.06694612473,-0.001986473093,0.009248052373,4.083025752,0.005412360038,0.0005603074558,0.1968222399,0.3785280968,0.627284433
15,197.3724561,162.212734,6.613263324,27.89151954,1.336531976,5.307742565,3.981110082,347.3924141,14.03052931,3.662158859,63.67060768,105.4673101,179.0746262,5.151137053,1.199623567,1.503643182,237.3529925,0.03772945241,0.005498550625,0.008708991618,0.3193864676,0.001354613054,0.01471136335,0.001779654653,-0.001063998505,-0.00109916873,0.08607893473,0.02156447797,0.01954163375,0.008318102615,0.03379367183,0.001645564521,0.001319747484,0.1829789277,0.3771313922,0.6276424741
16,202.0840652,163.2829672,7.322707183,29.09794788,1.345647935,5.525478687,4.179830752,343.2747752,13.95189626,3.664574114,65.55358095,107.6166168,179.0746262,3.853020924,1.20131897,1.501012597,240.263928,0.04099395066,0.003308579702,0.007944867062,0.1827604357,0.05578723902,0.007856440711,0.1076609297,0.1489718459,0.009478362089,0.06703915385,0.03143886211,0.02590044203,0.008174272676,0,0.003048395068,-0.001011800254,0.1765364204,0.3797117399,0.6290179641
17,203.2402508,164.9174172,7.656543005,29.0601547,1.369680818,5.508884278,4.1441945,346.3171919,13.33367835,3.669892305,65.67144373,108.2952996,179.0746262,4.193673517,1.204145185,1.503042696,243.1703191,0.0473995246,0.001951439923,0.01000992331,0.0918207309,-0.0002229602058,0.02531946032,-0.0003977537171,-0.005240568027,0.03880235782,0.01014358316,0.02787429456,0.01128519665,0.008308786269,0.6632460454,0.003933081137,0.001667476356,0.1713132265,0.3803535172,0.6259542603
18,204.306874,166.8298062,7.213195591,29.04916976,1.408788648,5.50887405,4.110816155,343.9330342,13.18953254,3.672814673,66.97999161,108.42259,181.920401,3.66987783,1.205082513,1.505040346,243.5723505,0.05220165265,0.003469539073,0.01234175776,0.07232410046,0.0003513940622,0.03893144197,0.001257747818,-0.005152181944,0.02417921177,0.03081134179,0.02114416361,0.007700668079,0.04173141993,1.06535694,0.004262746285,0.001419028348,0.1725783996,0.3830428251,0.6241003132
19,206.135955,168.587667,8.099571645,29.05012552,1.421046505,5.510263894,4.089217389,353.7663965,13.36826801,3.673525461,67.3748032,109.3634865,181.9972011,3.018211498,1.206237757,1.50600813,246.4864334,0.05315199186,0.003773046222,0.01087784353,0.2271261402,0.0008350507468,0.01697923929,0.001431291243,0.002595353918,0.03051003572,0.08494056025,0.02170644094,0.01099779777,0.02646175194,0.1146900451,0.003729407815,0.0009173022684,0.1522676169,0.3833117307,0.6250124014
20,208.866447,170.2606353,7.464031994,30.13378749,1.560099208,5.921130518,4.487759102,360.7795951,13.79099999,3.679921803,66.96662568,112.0597374,183.3000847,3.098610776,1.208839314,1.50359774,249.781567,0.05256447285,0.004699560837,0.01117489155,-0.02073487406,0.08242658931,0.1118656341,0.1778459434,0.2429025243,0.04624790853,0.182016519,0.005686965535,0.03924234265,0.02310273573,166.7432034,0.003620569957,-0.0005081685835,0.1713466542,0.3756927145,0.6305236578
21,210.2166118,171.5032262,6.924531199,30.10619959,1.71071225,5.919442515,4.481852389,360.6865526,14.06802262,3.683810709,66.87083615,112.9066139,183.4863982,5.704413087,1.211508154,1.504372004,252.4954279,0.0493815935,0.006653729754,0.01037712854,-0.007148355974,-2.02185179e-05,0.1556304833,0.00207451416,0.04077366176,0.02053239631,0.2328471188,0.01736433943,0.01279199642,0.03292080545,16.86390635,0.004083819034,0.0007389868547,0.184237972,0.3773079893,0.6317194605
22,210.7650204,172.8069769,6.645309498,30.09600246,1.455982475,5.920176059,4.480883521,362.3994591,15.1047879,3.687370846,67.82797598,112.9155509,184.4300257,8.191960682,1.216330867,1.504819069,252.3900787,0.04340395343,0.004770579357,0.009688846324,0.04315610155,0.0004733029773,0.007247214233,0.001546532367,0.1040173058,0.01326227505,0.2594318117,0.03114768027,0.005464746803,0.02093455107,0.7738858296,0.005263114218,0.0006842392876,0.1836243392,0.3782000043,0.6312008058
23,212.3849302,174.0907163,7.313179591,30.11209672,1.463184837,5.923846553,4.478017885,361.8083322,15.20956423,3.689167333,68.59637771,113.1788343,185.3666195,7.24095602,1.222391352,1.506347341,253.3497245,0.03849471697,0.004449417606,0.008640255268,0.1376900444,0.001159059388,0.009876081748,0.001554937377,0.00101513037,0.006507371946,0.1180663836,0.03186954594,0.008607380572,0.02046668089,5.011161228,0.005862336009,0.001242491629,0.1771560306,0.3813608921,0.6284194268
24,215.9444346,175.3002005,8.010625233,31.27089842,1.519140107,6.345804622,4.896076155,360.7096982,14.80580271,3.695177269,69.8018347,115.9268488,185.2741909,8.855477443,1.225043433,1.504078835,255.2802456,0.03698187485,0.004446266028,0.009498232456,0.2429607972,0.05777614128,0.05683091934,0.08252089069,0.1146321551,0.01848540514,0.06352349738,0.03595126377,0.02563901291,0.02937178271,1.076395587,0.005464345432,-1.453833837e-05,0.1619440574,0.3797560395,0.6276597241
25,218.5441702,176.7323293,9.179689498,31.23855894,2.373457842,6.341650029,4.643362846,358.803364,15.34081098,3.699002674,70.66378571,116.1466416,189.3516947,9.96056349,1.230430337,1.505703111,256.3383162,0.03587226644,0.004530347526,0.008169578832,0.2207860661,0.0003118848637,0.6564466476,0.0006746395232,0.00297114114,0.01320352293,0.09084212494,0.02531250142,0.01384809587,0.02274651648,0.5457682961,0.004663591863,0.001603966843,0.1544711144,0.3808257255,0.6266196999
26,219.7872898,178.2179596,10.41709591,31.22068875,4.024997147,6.342445377,4.271616303,360.0142361,14.04677272,3.70111992,72.23906791,116.2747978,189.8098558,7.512754088,1.234229652,1.506924496,256.802265,0.03841258126,0.004572585714,0.008585417416,0.2769821822,0.001210378775,1.543337112,0.0008964123454,-0.004048206183,0.02243562861,0.1052456737,0.03115527987,0.00980511762,0.03624698191,0.6405569033,0.007255448177,0.00149400237,0.1570572398,0.383463949,0.6252011319
27,221.8462743,179.7839238,11.48195438,31.23419235,4.22720364,6.346827419,4.33901814,366.4054391,13.56184361,3.699519801,73.35305616,116.9787219,193.5552297,6.722726921,1.237391112,1.508595722,258.6351967,0.04222328028,0.003751316583,0.01014416663,0.1814633302,0.001868336675,0.394246632,0.006057526313,0.8318211298,0.03061313048,0.008654505403,0.05079399074,0.01314035659,0.03470901909,0.08146846424,0.005873186155,0.001624226957,0.1391233794,0.3884609478,0.6218427055
28,224.716466,181.6773017,11.95542971,32.45462462,5.129436179,6.456746169,4.666107239,369.0636467,12.69790385,3.705421701,73.29076265,119.4852316,196.610184,6.332638102,1.243547133,1.504929101,261.0375842,0.04393722175,0.003020552536,0.01053140849,0.09295082706,0.07362284206,0.8622998687,0.1303340971,0.9186055874,0.03489898529,-0.01196801728,0.0373204866,0.03533351868,0.03326210371,2.771482838,0.006423805505,-0.000863420856,0.1282560772,0.3857621331,0.6242001997
29,226.0357924,183.0254022,11.22861027,32.45459814,4.857145429,6.462625668,4.759156681,377.0286235,11.64295762,3.705865604,74.98040061,120.0230955,196.7980184,5.039256762,1.248453782,1.50672194,262.8184856,0.04865603541,0.003147773952,0.01180015093,0.06142254724,0.0008091255582,0.6955526723,0.003952272391,0.5860806185,0.03925993097,0.1358893391,0.029085076,0.01649489435,0.03866518282,20.83284406,0.005505985459,0.00138995689,0.1399318682,0.3867637317,0.6270578739
30,227.3804428,184.3937442,11.20793876,32.48197848,7.155162227,6.474679528,4.905824103,388.2497488,11.60202452,3.707040982,73.95520265,120.9781752,202.4553615,6.083243405,1.254187756,1.507569279,266.1141079,0.05075589168,0.003009408944,0.0118033787,0.03580991562,0.001322616848,0.7529066105,0.004697958604,1.335398922,0.05367344118,0.2467236863,0.02608818005,0.01756487221,0.03702969594,0.9171656993,0.006345055461,0.0009876705359,0.1418463735,0.3843369154,0.6284866084
31,228.6194365,185.7727921,9.748279157,32.53970174,6.182078291,6.480795063,4.490177933,400.9497713,12.81371208,3.705809834,74.17367069,122.3645268,202.5507064,6.779886184,1.25970076,1.507909118,270.7524914,0.04812900933,0.002336597708,0.01154781361,-0.0387451012,0.001871668437,0.65100457,0.009214250904,2.477866021,0.0401849344,0.6629677941,0.01770600738,0.01829841146,0.02000499904,0.4061663988,0.007208041465,0.0008460763919,0.1607443189,0.3826698683,0.6354071917
32,230.1281232,187.4643527,8.878652433,33.3081731,2.23415702,6.920091264,5.099135467,405.058544,14.16868205,3.711784774,73.59809771,123.6234164,202.613205,5.689722147,1.262532688,1.504317992,268.6601838,0.04205197434,0.003181764385,0.01013382503,-0.01680514061,0.05764240795,0.1800207345,0.0984759627,1.789182628,0.04120531699,0.7411784545,0.01925067152,0.03056204566,0.01014052636,0.9569295229,0.007439070894,-0.0009545609079,0.1718494539,0.3763824739,0.6345552534
33,231.4638732,188.4941647,8.731354447,33.32266192,3.418544601,6.919309227,4.806704757,407.474709,15.73580154,3.713699718,73.40541332,124.9288202,202.4748435,4.176855979,1.273681856,1.506984224,271.8298482,0.03554237539,0.003113377125,0.007211250054,0.1162308057,0.0008142309109,1.183589905,0.001942183614,0.2046095463,0.03470561465,0.4648688634,0.02634885392,0.01055951931,0.0156451651,28.50691136,0.009157340312,0.002408045029,0.1848533059,0.3786845865,0.6311717052
34,233.0065925,189.67832,9.258496228,33.3797206,3.419218051,6.905074443,5.117469242,407.0163076,16.45576164,3.711861764,74.96736794,123.9273985,203.4153181,6.022790489,1.281774348,1.509853258,268.507266,0.02982201984,0.00390261513,0.006282185571,0.1975722513,0.002272692216,0.6184847183,0.006692446108,0.6196600858,0.01917879907,0.4659435769,0.03538156435,0.009851978136,0.01009036559,10.02798661,0.01080595337,0.001910082848,0.1920636799,0.3812240838,0.6308102062
