t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,DEBT,PDEBT,PROD,MK,EMP,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROFITS_G,WAGE_G,DEBT_G,PDEBT_G,PROD_G,MK_G,U,Profit_Share,Wage_Share
11,189.1331964,155.2313819,6.970428535,25.31293699,2.842368142,5.106867452,0.3630533751,317.8531154,6.850018321,3.653323562,60.68217723,100.5193891,165.2918662,0,1.184672069,1.498192589,229.0369777,-0.002792722711,-0.0006922522525,4.299789647e-05,-0.0222414714,-0.002433121391,-0.7262613399,0.06328445232,-1.445236889,0.03127265102,-0.1241185275,0.009421375135,-0.004564063353,-0.003849447424,-1,-0.003196955011,-0.0001542637946,0.08621012299,0.3723171633,0.619958514
12,189.7335776,156.7309346,5.278041951,27.4606227,1.294274952,5.215931067,3.895499535,331.194947,8.798006461,3.654169694,59.72382288,102.7241501,166.1410983,0.4343137373,1.186403138,1.500007648,230.1285482,0.01127087165,0.003901516028,0.008487590465,-0.2466520139,0.07606261142,-0.721011202,0.01471330979,0.7043216718,0.03781686451,0.1172926417,-0.03428780098,0.01336832538,-0.002270895402,0,-0.0004221939789,0.0006737041753,0.1162806155,0.3641582436,0.6294126494
13,188.8497216,157.9459784,2.996379676,27.45384743,1.299045995,5.21287668,3.893582633,332.6924649,11.99602365,3.655018435,58.93128025,102.7114426,166.7629296,0,1.18776267,1.500347415,229.7695281,0.02608634902,0.004599428741,0.007179427581,-0.4322933195,-0.0003943313528,-0.002095431401,-0.001537887783,-0.003063394281,-0.006723355859,0.1900597191,-0.02935652157,-0.00578778985,0.000700942958,-1,-0.0002480985205,-6.233053348e-05,0.1499676867,0.361412774,0.6318826987
14,191.7996535,159.2911093,4.148013645,27.44673061,1.305066953,5.217988947,3.898410177,332.8603652,11.95013911,3.655536742,61.57073135,102.5088322,166.8574513,0,1.190521008,1.500672722,229.0091662,0.02871062848,0.004704699371,0.006766080069,0.2397416805,-0.0005566139696,-0.002780170731,0.000343746089,-0.0005678409196,-0.003227055423,-0.08114054674,0.02516500797,-0.01169895171,-0.004534206019,-1,0.002026398116,1.802331511e-05,0.1602533398,0.372998442,0.6216811067
15,194.5149023,160.442915,5.293603834,27.46040415,1.323444417,5.222813248,3.888317284,329.9986378,11.8095818,3.652049588,62.27225049,104.244566,166.8574513,0,1.188278286,1.501863922,234.0312331,0.02716233276,0.004050380538,0.00432172731,0.1455106444,0.0004715692153,0.00627517972,0.0002489933933,-0.004483184748,-0.0315406859,-0.02962509771,-0.0005320035222,0.01146606382,0,-1,-0.00218365422,0.0006617401615,0.1427825999,0.3733399075,0.6225570178
16,197.7758727,161.4494129,5.834898626,27.97824468,1.328788016,5.258576316,3.915930707,325.7329475,10.25403661,3.653386754,63.44005367,105.6077539,166.8574513,0,1.188672064,1.500116796,236.1259191,0.0276501082,0.002039367058,0.004262198661,0.06314003478,0.008641159676,0.001663444902,0.006314156465,0.005988789631,-0.03263250578,-0.1393226194,0.009289334284,0.009108914073,-0.001448004164,-1,-0.0009153008032,-0.001651709479,0.1297207829,0.3721860588,0.6208033651
17,199.072492,162.6752049,6.091872604,27.96347287,1.348216864,5.246847396,3.747234939,327.2553429,9.424744165,3.654317119,64.18726214,106.1108055,166.8574513,0,1.189515152,1.500226289,237.3747828,0.02820122348,0.0005080170084,0.005328366529,-0.01587754885,-0.002086649389,0.01041739906,-0.002807066768,-0.04376286587,0.0008137320615,-0.1715585331,0.002038851256,-0.001207484203,-0.00255836351,-1,0.0006386698861,-0.0002363861903,0.1207431364,0.3745412313,0.6184660581
18,200.3533543,164.2494803,6.123148921,27.95672872,1.375544478,5.245491957,3.209280211,324.6245317,8.240434142,3.654022499,64.74626441,106.5047841,166.8574513,0,1.191399926,1.500912018,239.0755524,0.03226542206,-0.0002727063513,0.007515559817,-0.0735684599,-0.0007762514611,0.01754792556,-0.001312644348,-0.1462942914,-0.01361552607,-0.163844516,0.0007553144518,-0.0006952391687,-0.001594091164,-1,1.744668223e-05,-1.493398783e-06,0.1167751012,0.3761287521,0.6171491677
19,201.684193,165.7336198,6.61216066,27.95923348,1.392745178,5.247879761,3.184070683,331.7855402,7.343978503,3.653891796,65.16821777,107.0656951,168.8476592,0,1.192531606,1.501404363,240.8105941,0.03691342716,-0.001364164701,0.007933697852,0.0157798583,-0.0003546650306,-0.198288787,5.158853147e-06,-0.007855196951,0.00367781011,-0.1802785649,-0.01671858924,0.003532850608,-0.006050406316,-1,-0.000264745148,-6.711609137e-05,0.08620084449,0.3752623215,0.6163233652
20,203.7510461,167.112727,5.901154502,29.05749038,1.410863224,5.289536753,3.363415113,338.1261739,8.542381563,3.656142185,64.73264187,109.4301076,168.9484088,0,1.190960984,1.500253807,242.7107682,0.03876536638,-0.001253126015,0.007948039302,-0.131820628,0.01393517753,-0.0637903878,0.007362332383,-0.04733735146,0.01452326056,-0.03049451146,-0.03354923255,0.01164880308,-0.006481231768,-1,-0.00181471807,-0.002034787951,0.09695888734,0.3655255615,0.6245213462
21,204.5787785,168.350525,5.394229913,29.05183116,1.419965686,5.28455728,2.909050931,341.1578797,10.26993035,3.657333939,65.17597676,109.4944178,168.9484088,0,1.193537855,1.500351672,243.1627611,0.0317007045,-0.0004019974232,0.006201147398,-0.1335000021,-0.001251403846,-0.0006829094184,-0.002455692895,-0.1912181874,0.00626222072,-0.01522345194,-0.01658747511,-0.008127621368,-0.005946255935,-1,-0.001633248059,-0.0004405409481,0.1037253605,0.3672039628,0.6244247887
22,205.5508006,169.4002404,5.203042793,29.05111314,1.423201717,5.282113793,3.835813635,342.662553,10.92878344,3.655966952,65.45891172,109.8611999,169.6731087,0,1.194553075,1.500720854,242.9209885,0.02593385593,-0.0004684939383,0.005028526629,-0.1101516352,-0.00076011497,-0.3926080405,-0.000533160492,-0.002791800808,-0.02161853145,-0.04063160423,-0.01217210912,-0.004960284558,0,-1,0.0002743562505,-0.000169829452,0.1033295878,0.367483193,0.6201143673
23,205.6984227,170.3910298,5.032980565,29.06073095,1.425733118,5.285226055,3.836037433,346.0870359,10.53161545,3.65303567,65.96179415,110.0491708,169.6731087,0,1.197614602,1.501307507,244.070142,0.02180733509,-0.0003070357494,0.004189521852,-0.05338156764,-0.0004057831414,-0.003230962309,-0.0003293158366,-0.002448777175,-0.01222147864,-0.04873479278,-0.008013995745,-0.007344195442,0,-1,-0.0006318416899,0.0001365396332,0.1064614096,0.3711734324,0.6206119068
24,207.0747413,171.3533359,5.988096987,29.46295572,1.426351227,5.327350708,3.872932983,342.9624446,10.50944135,3.654392817,66.98266508,110.5643978,169.8658189,0,1.199348283,1.50046794,244.1990843,0.01716942867,-0.0003244521385,0.003420091632,0.01782989928,-0.01957906981,-0.002274893991,0.006300815166,-0.0003932992956,-0.02255811456,-0.06524231507,-0.005467421401,0.002166429427,-0.004384171753,-1,2.650020835e-05,-0.001929730529,0.09736506851,0.3728731608,0.6225416176
25,208.127971,171.7699721,6.866375794,29.44895546,1.434155476,5.315439791,2.45993218,344.1248319,9.196409475,3.652577787,66.86070536,111.4870938,169.8658189,0,1.199768229,1.501208466,246.5085722,0.01427880531,-0.00083687844,0.002431444546,-0.1180331965,-0.001321781559,-0.01527999065,-0.00545822913,-0.36959226,-0.008364390578,-0.1249383129,-0.004897042564,-0.003183265805,-0.00357337066,-1,-0.001206594746,0.0002970427377,0.09260551833,0.3713290701,0.6190072002
26,210.0477502,172.3537879,8.029196627,29.44245395,1.457684473,5.316860761,1.871281727,345.9239578,9.207037897,3.648660389,68.61508182,111.4198533,169.8658189,0,1.200783544,1.501774322,246.0800341,0.01464955846,-0.001298966329,0.003398823556,0.03574112829,-0.0004799646256,-0.03268572673,-0.004632913392,-0.5200708388,-0.01155263403,-0.1469173135,-0.004845502678,-0.00454877297,-0.007040664904,-1,0.000278192357,0.0001268257588,0.08570630325,0.3755428421,0.616172001
27,212.0864022,173.2580198,8.734012779,29.45954238,1.468978551,5.282974805,0.914019265,350.0274505,7.711163631,3.642426387,69.5867677,112.1953457,170.3541361,0,1.204582729,1.502345814,247.1257142,0.01861252836,-0.002244937165,0.004964950216,0.003719505537,-5.900574958e-05,-0.4020241345,-0.006373301331,-0.5831302869,-0.001492069432,-0.2453855835,-0.0008450572466,-0.002604841238,-0.005683730763,-1,-0.0009256444315,0.0001361816194,0.08451503612,0.3773273059,0.6112367363
28,214.5211948,174.3884345,8.466652228,30.50798854,1.48348028,5.360867772,0.7537390842,352.9849469,5.935354581,3.643695184,69.22980209,114.0720593,172.2374145,0,1.205172283,1.500951406,247.2986119,0.02430406688,-0.003300254051,0.005278382252,-0.05219036974,-0.0002436623344,-0.3960131681,0.003907769954,-0.7166798091,-0.0004667780882,-0.3559065869,-0.01114724432,0.009286668229,-0.004322310264,-1,-0.001837479392,-0.003009464332,0.07801505899,0.3733440075,0.6136298854
29,214.8114211,175.6593964,7.786447386,30.51232125,1.500220456,5.336595846,-1.004543446,356.8671809,4.700117997,3.644398211,69.91050145,114.1672364,174.8239526,0,1.207664249,1.501420443,249.5685981,0.02444420928,-0.003415666562,0.005047863973,-0.1053780752,-0.0009077229854,-0.2998450948,-0.008852677531,-1.400035574,-0.003421477426,-0.2672568751,-0.02508256647,-0.005577277081,-0.005811201962,-1,0.0002139501691,-0.0004469563875,0.08280054752,0.370165735,0.6163468151
30,216.2303959,176.8470628,7.173154622,30.53572297,1.511884531,5.337160793,0.2147633296,365.1388752,3.559019912,3.643049759,69.55332727,115.6677689,174.8239526,0,1.209723231,1.501967703,248.4575286,0.02474427632,-0.003518270138,0.004265245585,-0.1581486932,-0.0004406918648,-0.4894380742,-0.002244226194,-144.9409901,-0.005328749497,-0.2427807313,-0.02653207334,-0.007176417741,-0.005277713399,-1,0.0006514176793,-2.473300894e-05,0.09299833548,0.371605785,0.6177374545
31,216.6903633,178.0444187,5.536130474,30.57290431,1.526077547,5.340904294,0.0992543418,375.5562523,5.961730996,3.638345209,69.48196783,115.5120818,176.4645332,0,1.212843635,1.502341516,250.4961364,0.02190237693,-0.003965682689,0.004224977071,-0.2557985725,0.0001357362136,-0.6311755097,-0.001856547774,-0.689286453,0.01330257061,-0.02084029941,-0.0398933771,-0.005285157809,-0.005162273355,-0.8231492183,0.001524209847,-0.000153760068,0.09751154832,0.36642842,0.6210811537
32,218.4434805,178.9622636,5.087720277,31.1121428,1.517851038,5.427756615,3.033273458,381.6957463,9.494683306,3.640019811,69.11925055,116.5367036,177.749,0,1.219604312,1.499971385,246.2966096,0.01464079636,-0.003951522002,0.003632737096,-0.210142678,-0.01579116678,-0.7004695939,0.007052022814,-0.08709697604,-0.02667793658,0.01034682559,-0.02187181658,-0.007264009555,-0.006427730235,-1,0.001994782128,-0.002708899787,0.1029326285,0.3648199083,0.6232020452
33,217.5151144,179.6794271,5.023150342,31.1038971,1.517028498,5.428285629,3.145252543,379.2174129,11.30860054,3.638147793,69.66369664,116.4617626,177.7573044,0,1.223056007,1.50184676,245.9197142,0.008374803069,-0.003378750766,0.0004994243579,-0.1566647294,-0.0007162331793,-0.3639075007,-0.001085596531,-0.1959295934,-0.0196583339,-0.08272118974,-0.007440518431,-0.01419465162,-0.00474959623,-1,0.002830176031,0.0005683945371,0.1227569946,0.3685308532,0.6204943338
34,218.8876229,180.5396518,5.206437912,31.12697821,1.519445772,5.434030924,3.58688055,377.7952498,11.41226458,3.631367137,70.29791075,116.3316472,177.7573044,0,1.228823619,1.503385635,245.0476577,0.002660792218,-0.003240254834,-0.0009314387002,-0.09296983997,0.0004127009506,-0.3237312128,0.0004287352801,-0.04370189559,-0.01899903505,-0.06190901737,-0.01970317446,-0.009860715066,-0.004974390396,-1,0.002845457195,0.0003777541742,0.119629836,0.3709590191,0.6189561463
35,218.7147307,181.0923265,5.25029575,31.19109156,1.528079219,5.448352014,3.161066544,387.6997178,10.97469725,3.619953574,70.74593018,115.4819265,177.7573044,0,1.234168821,1.504714702,241.7760388,-0.0009428128565,-0.003295470414,-0.001026598801,-0.03592635524,0.001253007055,-0.1513971059,0.00080757509,-0.1725878109,-0.01261717957,-0.09516532115,-0.01013462437,-0.009748439831,-0.007678501694,-1,0.00271088132,0.0004283852626,0.1285688111,0.3757425629,0.6157552902
36,218.0950534,181.1107494,5.406614682,31.04386957,1.534148534,5.48851822,3.613776396,387.6904072,12.46211682,3.620219995,70.15219238,116.586433,178.0737989,0,1.235681253,1.500637974,242.7725444,-0.002098824649,-0.006763287266,-0.0008820422224,-0.08018720817,-0.03682748082,-0.245341641,0.006187302327,-0.08905552607,-0.0242668875,-0.07539037956,-0.02741566098,-0.004319073051,-0.005527443347,-1,0.001027822315,-0.00523589472,0.1411587565,0.3689765445,0.6199082389
37,218.3950467,181.2341172,5.230557414,31.04993187,1.536106673,5.490427353,3.573120916,390.56391,11.22022595,3.618619194,69.77308403,116.4947728,178.2909274,0,1.240887829,1.501974305,240.4697931,-0.003320063816,-0.007755563879,-0.001649303387,-0.1559251419,-0.0005805122816,-0.181286687,-0.0007960315279,-0.108236749,-0.01443217993,-0.09965328461,-0.01433794502,-0.01120095135,-0.003308093668,-1,0.001144219295,0.0001110523978,0.1401242415,0.3719145272,0.6179291936
38,217.0632373,181.4052495,4.808141289,31.0689319,1.537011336,5.494793928,3.871148802,399.1885559,12.67438168,3.615197165,70.095024,115.9424158,178.4270381,0,1.246777339,1.502488345,242.0471994,-0.006659929789,-0.008076396542,-0.001248862536,-0.1096578804,-4.949400651e-06,-0.2096382701,0.0001774630941,-0.00348750045,-0.001286845093,-0.0641313891,-0.01422074341,-0.007697811597,-0.006490687723,-1,0.000500626509,9.69741295e-05,0.1566259853,0.3741245736,0.6194363165
39,216.2356571,181.0137012,4.653355731,31.1055429,1.533885055,5.501881182,3.866866651,408.0462813,13.5515264,3.606876624,69.74713648,115.5571826,178.8649866,0,1.247824516,1.503254723,241.3598356,-0.0098086173,-0.007166917886,-0.002158417661,-0.1626388141,0.0009475560136,-0.002033999885,0.0005412511674,-0.003156158305,-0.005331633398,-0.06388060296,-0.01339029874,-0.00725899813,-0.006213336778,-1,0.0008399075443,9.749703302e-05,0.1713656719,0.3747452954,0.6185049187
40,216.4626198,180.6057911,4.776359381,30.8103922,1.527167618,5.54433954,3.901988349,414.4985439,13.84289431,3.608244957,69.83767957,115.7010582,180.1900538,0,1.254462156,1.500657962,238.4919311,-0.009596006173,-0.006015342038,-0.002253476471,-0.2194637089,-0.03175189397,-0.004732455918,0.005991826796,-0.01458690092,-0.0105233265,-0.07306036608,-0.02772109538,-0.009060348007,-0.005962632321,-1,0.001724114437,-0.003509303236,0.1949987003,0.3714697111,0.6215661352
41,216.2655002,180.2770516,3.955521286,30.81840792,1.524721281,5.544187866,3.916072966,417.3418824,14.83852914,3.605901021,69.69018903,115.6362647,180.1900538,0,1.26208761,1.50204864,238.562376,-0.01080272651,-0.005859436155,-0.002920832473,-0.1983654404,-0.001856613816,-0.05730193758,-0.002133969072,-0.004410903188,-0.01173299623,-0.04202377601,-0.01572547135,-0.01531132434,-0.006179404069,-1,0.001135116654,0.0006477075839,0.2119127913,0.3711444956,0.6206648944
42,216.1422797,179.9733486,3.665409487,30.8429616,1.525532712,5.553072142,3.930503376,419.0443425,13.57493878,3.600988868,70.04290874,115.1959753,180.1900538,0,1.265642572,1.502522629,236.6762473,-0.01194240727,-0.005746551888,-0.004296444316,-0.2188951607,0.0002066106906,-0.004443249657,0.0004564996086,-0.001736690539,-0.01622690361,-0.08515603816,-0.01222239982,-0.01010814612,-0.005111395387,-1,0.00251723138,0.0002077714727,0.2126758004,0.3741968726,0.6163119049
43,215.6610037,179.7397422,3.33055432,30.87702666,1.527151477,5.567870215,3.941758557,422.7631589,14.17057769,3.592033425,69.66872818,115.1324517,180.1900538,0,1.269739794,1.503475674,234.1363348,-0.01714521787,-0.005538343907,-0.0042341375,-0.2878959514,0.001104467918,-0.005199841869,0.001252290113,-0.003696040716,-0.01346281082,-0.08813476519,-0.01171337993,-0.01424764773,-0.005426397908,-0.9336192794,0.0001970132843,0.0002811688747,0.1972672206,0.375105302,0.6173168216
44,215.7958573,179.8475005,3.538086206,30.77917781,1.525646251,5.609660879,3.975942375,422.4306022,14.24905451,3.593689093,69.25863136,115.6648391,180.1900538,0,1.273690111,1.500427531,233.3899671,-0.02270081254,-0.006463185157,-0.003985327606,-0.3025896397,-0.0577743813,-0.007150440001,0.005619521587,0.007629625251,-0.02434768664,-0.06369111925,-0.02496988237,-0.007846869623,-0.002886373435,-1,0.0009024166847,-0.004807604914,0.1974185467,0.37244704,0.6188926192
45,215.2908737,179.7554394,3.433137094,30.78378151,1.522817665,5.52229523,1.972644325,422.2691028,14.75405456,3.591681849,69.66897342,114.8638831,180.3535358,0,1.279983394,1.501955244,234.1313369,-0.02317152228,-0.006812671576,-0.00598229219,-0.1253111253,-0.001071945074,-0.006511860766,-0.04024180402,-0.5218825087,-0.01555832282,-0.08527180075,-0.01432965603,-0.008656830606,-0.003366748653,-1,0.001126628562,0.0005609165029,0.209790361,0.3698104243,0.6179269576
46,214.0981023,179.5409521,2.908583586,30.81596347,1.524316724,5.612488626,3.550543084,421.5933475,13.81845695,3.588625956,68.98268357,114.5021348,180.4691776,0,1.284267339,1.502321609,232.9832592,-0.02034689217,-0.006821521729,-0.004811383103,-0.2133112986,-0.0003841368262,-0.4796425208,-9.428059088e-05,-0.1132316962,-0.01797861396,-0.1309342316,-0.009850724209,-0.01010049469,-0.003410717416,-1,-0.0008734843534,0.0001415202803,0.1936579495,0.3750406589,0.6147294888
47,214.279747,179.1259381,3.07262916,30.85683627,1.520443744,5.607513395,2.334212057,420.036084,11.91949534,3.580760853,69.32426024,114.3271954,182.0011995,0,1.288282797,1.502818957,232.0091793,-0.0175654942,-0.006194792872,-0.003538352529,-0.1839076292,2.883652471e-05,-0.03398450175,-0.01550336177,-0.3425760505,-0.01581686701,-0.1374221173,-0.0129547633,-0.01016499222,-0.008622605711,-1,-0.0002116777169,-1.444019265e-08,0.1942023823,0.374960753,0.6133038572
48,214.3349147,179.1121944,3.424325297,30.51275558,1.517171356,5.642245167,3.553925045,418.5117847,10.53485555,3.583189808,69.02485281,114.6633211,183.8259495,0,1.292920395,1.500387892,231.2056293,-0.01335705489,-0.005277439548,-0.001576978328,-0.1158303886,-0.0402874395,-0.4695839551,0.0005237699295,-0.07151655109,-0.01454145555,-0.1161659743,-0.01582216463,-0.005636104141,-0.003107591938,-1,-0.0002606977342,-0.004680016996,0.1714864108,0.3735284487,0.6188481353
49,214.5666628,178.9096695,3.607086389,30.51283987,1.51590772,5.609725638,2.919752123,418.2144688,7.306156111,3.581175922,69.03025509,114.8341982,184.8010949,0,1.294443813,1.501951966,231.4983043,-0.01211831432,-0.005087366005,-0.002683631703,-0.1886080318,-0.001616172962,-0.1602994842,-0.01751120645,-0.2198858905,-0.01215553403,-0.3064778084,-0.007617091357,-0.006726421177,-0.006245247302,-1,0.000198030335,0.000482954083,0.1527449308,0.3742636143,0.6139735493
50,215.0781622,178.8124123,3.378132794,30.52680887,1.512965775,5.572622326,2.181948191,416.6187073,7.471639712,3.573874081,69.57214496,114.747591,184.8010949,0,1.296433541,1.502395527,230.8558047,-0.01583781763,-0.003763575018,-0.003731230406,-0.1381055704,-0.0007325719357,-0.2693534981,-0.03876912762,-0.4743169245,-0.01570445436,-0.20426285,-0.01190336361,-0.005954405738,-0.003119018797,-1,-0.003044155267,0.0001700200751,0.1468864124,0.3759664219,0.6117768041
51,215.6843661,178.9129314,3.317999571,30.55274141,1.517202404,5.581124022,2.648615669,414.9718952,7.860117025,3.563613692,69.78950998,114.9458361,185.5646042,0,1.298316961,1.502922017,229.9739201,-0.01803919357,-0.003921488327,-0.004470850407,-0.2152416691,-0.0005133488159,-0.2862521077,-0.009181092499,-0.1812097198,-0.01535041656,-0.260335133,-0.0150565283,-0.008123257024,-0.002674009791,-1,0.001104887713,-0.0001323082769,0.1741333396,0.3761928069,0.6096871972
52,215.6636521,179.1847706,2.802941174,30.87379465,1.518618045,5.683657124,3.36043525,413.5211206,8.073926585,3.564797472,69.32700965,115.5184403,185.5646042,0,1.300049959,1.500468327,228.1539697,-0.01902758624,-0.006048940359,-0.002752795652,-0.2168964542,-0.02232219278,-0.3253316221,0.002497750723,-0.1515213923,-0.02390730705,-0.09716891584,-0.04635992142,-0.004007817799,-0.005018228634,-1,0.0008630985008,-0.004661538512,0.1784542483,0.3657695388,0.6185103402
53,215.6593264,179.6399999,2.882683276,30.86693678,1.521869266,5.679803458,3.104793525,413.353563,9.221045764,3.561072315,69.36052694,115.4610845,185.4249907,0,1.301764236,1.502337444,227.9488002,-0.018470752,-0.00513444273,-0.003794969942,-0.2663238083,-0.001288818893,-0.2435478796,-0.01718251084,-0.1907042027,-0.01085466084,-0.05405257089,-0.00622070661,-0.014432979,-0.00421982243,-1,0.001013291725,0.0005570814804,0.1635914086,0.3723780074,0.618231955
54,215.9057744,180.0948525,2.845381213,30.86976599,1.527695365,5.676933173,2.544186243,412.4093721,11.69723151,3.55155208,69.68970041,115.367616,184.9338063,0,1.304943086,1.502904031,227.4726233,-0.01801518777,-0.005661104039,-0.004003411907,-0.1735172844,-0.0001221947412,-0.1347208042,-0.01162677975,-0.1805618563,-0.01373719294,-0.1354851399,-0.006094741787,-0.008991873956,-0.005002199268,-1,0.001120251327,0.0002790215507,0.1710028634,0.3755462873,0.6145033455
55,215.6796531,179.9418304,2.676480223,30.88595746,1.531468782,5.692038377,3.593643626,415.7735958,10.91611377,3.531256913,69.68279854,115.1748362,184.9957474,0,1.308351277,1.503432625,226.6799863,-0.01596585868,-0.007656156091,-0.004225722167,-0.2439852573,0.000520867775,-0.4083920269,-0.007440650785,-0.07970105493,-0.001316225114,-0.2142644131,-0.01318100326,-0.009601505206,-0.006121912205,-1,0.001078412769,-0.0001269825138,0.1692274976,0.3742507456,0.6115812702
56,215.5687184,180.0249944,2.325346179,30.78071322,1.532103771,5.614397631,2.836615242,421.6298321,10.45608194,3.533016857,69.2777012,115.4918089,184.8311476,0,1.311430426,1.50023437,226.0207575,-0.01374294663,-0.00978846414,-0.002142238687,-0.3200561254,-0.03401330472,-0.122315956,-0.0143461483,-0.2601092545,-0.01023011272,-0.2743409015,-0.02268548818,-0.007121007544,-0.002655685604,-1,-0.0003714714399,-0.006226551345,0.163776912,0.3725282679,0.6116656686
