t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,DEBT,PDEBT,PROD,MK,EMP,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROFITS_G,WAGE_G,DEBT_G,PDEBT_G,PROD_G,MK_G,U,Profit_Share,Wage_Share
22,213.1456903,173.7048502,7.047409763,30.57916075,1.535629267,5.209140392,3.789038754,369.6902758,14.9669598,3.685855302,68.0907753,114.5985471,187.211853,7.356154236,1.21488637,1.504743771,255.0264761,0.04490123332,0.004762319469,0.009155094334,0.03272685029,0.0008166618835,0.01004998554,0.002068612706,0.1254313819,0.0161585337,0.292424241,0.02595557852,0.006919182062,0.01342949805,4.015598048,0.005832860546,0.001171519066,0.1808578359,0.3792862954,0.6329389561
23,214.3080759,175.2400651,7.280415679,30.56711447,1.470983109,5.212573305,3.783028778,371.050274,15.55793913,3.686696483,69.00380324,114.9375087,189.3062327,8.554626314,1.220529522,1.505994103,256.2245128,0.03894329539,0.00439697554,0.008896123073,0.1625731942,0.001385576433,0.007872239664,0.002110215855,0.02345563285,0.02913280558,0.2167837423,0.03883118484,0.007494636036,0.02222781065,0.9901628212,0.006236380547,0.001219876296,0.1870355017,0.3805475251,0.6288975326
24,216.9420507,176.6994632,8.232206819,31.28611248,1.523146264,5.22728981,3.805682903,370.1081398,15.13408228,3.6928984,70.42323243,115.5722557,190.4679438,7.701004092,1.226433328,1.503476593,256.6186525,0.03582008264,0.00393689819,0.008327992943,0.2199611947,0.06380918561,0.05934164956,0.004228930906,0.006143331649,0.00519910401,0.1042370257,0.0353424798,0.02583724476,0.03087938939,3.251361838,0.008750778909,-2.506905888e-05,0.1831250789,0.3795431147,0.6282774079
25,218.3190249,177.8803278,8.756592498,31.28006469,2.777055743,5.22877758,3.798249873,370.8925166,15.52564855,3.695866765,70.55133301,116.0136483,192.6369579,5.831193514,1.23071873,1.505216098,259.3875359,0.03452135403,0.00401160419,0.00774873371,0.1986506055,0.0005861562831,0.9486055013,0.001197108506,0.01971114258,0.01959143201,0.09120530836,0.02847636216,0.01144938511,0.02608052836,0.6988962074,0.005983370922,0.001915572166,0.1714074064,0.3808276157,0.6273840176
26,220.0066811,178.9212675,10.65170458,31.30711733,3.251311022,5.228925334,3.745857153,373.926248,14.64091771,3.697807835,71.97513512,116.5773183,194.1660519,6.016593829,1.236684838,1.506755513,259.7006224,0.03908710895,0.003228417051,0.00748406371,0.2419173364,0.00147309882,1.134823365,0.003278847353,0.2250347609,0.02516212188,0.03790189576,0.0384180674,0.01098566205,0.02569313,0.8299657277,0.00556713041,0.001463584133,0.1689773448,0.3847273256,0.6240442244
27,221.040723,180.1323615,11.58872253,31.36949695,3.885555788,5.252897191,3.779669349,376.8090828,13.86010505,3.697631405,72.90252822,116.6404485,194.5463053,3.807535872,1.240287389,1.507757488,260.3231515,0.04104493555,0.003125641343,0.009482517771,0.1865299443,0.002257482708,0.8356246266,0.005144368003,0.7941309795,0.03656932314,-0.005408855408,0.0323294204,0.0113412481,0.0340804681,0.1518836851,0.004874260424,0.001407464361,0.1682068098,0.3883469817,0.6218988458
28,224.8531326,181.1844695,11.89628578,32.22251309,4.013238997,5.271206799,3.761855671,380.6781478,13.6027837,3.703702747,73.42991663,119.4515418,195.5820085,5.093561253,1.24522928,1.504286101,263.0197201,0.04245622993,0.002845592923,0.01012411991,0.1274598306,0.06893346906,0.8708132111,0.009826044899,1.735865703,0.03736615905,0.05886227419,0.02255175618,0.03469718021,0.03938664679,16.62029919,0.005147529106,-0.0005476523523,0.1602723943,0.3819947969,0.626526502
29,226.5004341,182.4781899,11.66191226,32.20133282,4.716928504,5.276723995,3.747141943,384.696964,13.50813559,3.705836476,74.00810173,119.8723435,197.7401234,6.830689724,1.250019343,1.505039513,263.8437616,0.04544198743,0.003296008891,0.01033872882,0.05051592911,0.0006492590861,1.612953605,0.005842800348,1.38593595,0.03219571539,0.136268374,0.02648774202,0.01259110118,0.03832133234,6.641616245,0.00629558423,0.001297206632,0.1601830372,0.3830649765,0.6280483651
30,226.4251879,183.6591486,11.55955898,32.20232719,5.36742253,5.283062729,3.738966988,402.3270175,13.76365641,3.704599397,73.52981229,120.4535577,200.5365678,7.392618517,1.255670713,1.506336908,268.3495705,0.04751188512,0.002237459388,0.01070103713,0.06221608519,0.001082526694,2.483262666,0.007257822603,5.64052109,0.04582841846,0.2466208566,0.02231291536,0.0236734804,0.03282677661,0.9105858387,0.006095403245,0.0009003820334,0.1664805866,0.3817666082,0.6274848069
31,225.3943263,184.8518389,9.726519902,32.23000147,3.953378059,5.294139876,3.737117694,404.1647968,14.85356922,3.701453067,72.87927625,121.5327321,202.3927944,6.350856763,1.262852253,1.506822128,269.4401344,0.04337662743,0.001422044961,0.009764558423,-0.06255661774,0.001812680154,0.5540205894,0.01069595704,3.920880725,0.04399623119,0.5074670297,0.02270293094,0.01694420989,0.0239201459,2.972436225,0.007069386585,0.001261986749,0.1869073878,0.3829182939,0.6328823951
