t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,PROD,MK,EMP,KL,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROD_G,PROFITS_G,WAGE_G,MK_G,EMP_G,U,Profit_Share,Wage_Share,PCU,PR,CGDP,IGDP,GGDP,NXGDP,INVGDP,KGDP
1,101.6461022,101.6461022,0,0,1.504664573e-14,0,-1.504664573e-14,380,16.94101703,3.75,54.77595505,46.8701471,1,1.5,169.4101703,8.4115375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108367525,0.5388888889,0.4611111111,0.36,0.1441472501,1,0,0,-1.480297366e-16,0.1666666667,3.738461111
2,101.8876188,101.6461022,0,0,0.5489015005,0,-0.5489015005,380,16.69950037,3.75,55.01505654,46.87256227,1,1.5,169.4101703,8.4115375,0.0005940135802,-3.330669074e-16,1.2582646036e-16,0,0,36479990980000,0,36479990980000,-7.479397218e-17,-0.01425632593,-3.1086244689e-16,0.004365081237,5.152888889e-05,8.881784198e-17,-3.355372276e-16,0.108367525,0.5399582126,0.4600417874,0.9416941162,0.1447764646,0.9976295779,0,0,-0.005387322885,0.1639011743,3.72959938
3,102.78525374,101.69005121,0.60378816988,0,0.49808973535,0,-0.49808973535,379.9978094,15.917237305,3.7500216181,55.743159836,47.042093883,1,1.5000086473,170.0043347,8.3821392742,0.0033957726729,-4.9960036109e-16,0.00043237307727,0,0,-0.092569914882,0,-0.092569914882,-5.76475366945984e-06,-0.04684350096,9.992007222e-17,0.013234618638,0.0036168624565,5.76482883946283e-06,0.0035072537353,0.10524034364,0.5423264273,0.4576735727,0.93859692397,0.14669337163,0.98934475379,0.0058742684412,0,-0.0048459260482,0.15485916179,3.6970070808
4,103.40118426,101.9288601,1.2120622137,0,1.61458681013,0,-1.61458681013,380.49610288,15.830603096,3.750038414,55.953417169,47.447767094,1,1.5000057298,171.48049712,8.3209189844,0.0077124214946,4.14631855598906e-06,0.0023483994036,1.0074295482,0,2.24180845605,0,2.24180845605,0.0013113061879723,-0.005474705174,0,0.0037705613531,0.0086235652512,-1.9450230300022e-06,0.0086830194245,0.098657224983,0.54110642611,0.45889357389,0.95459663352,0.14705662095,0.98580186946,0.01172242247,0,-0.0156964043162,0.1531643259,3.6799886071
5,103.18476595,100.33759818,2.0463994495,0,4.1089889962,0,-4.1089889962,381.59318395,16.96639432,3.7500730468,55.305448871,47.879317089,1,1.5000142783,173.08447965,8.2679994839,0.011496786493,7.76496140581898e-06,-0.0156103947333,0.68836117777,0,5.99382347723,0,5.99382347723,0.00288433046872103,0.07132905551991,-8.881784198e-17,-0.0114532233432,0.0091050398729,5.6991288802748e-06,0.00936514417299,0.09284456528,0.5359007915,0.4640992085,0.95486101467,0.14494197514,0.97238779835,0.019837754347,0,-0.040149839818,0.16472788711,3.6989604044
6,103.73241622,99.100206421,2.4828019409,0,6.319356428992,0,-6.319356428992,385.08987054,15.7538486137,3.7501246205,56.660193601,47.072222625,1,1.5000294255,170.08471765,8.4981334146,0.0154309115986,1.93084141894556e-05,-0.0123799617336,0.21324690232,0,0.70866469701,0,0.70866469701,0.009140767916491,-0.067983890234,2.220446049e-17,0.0251628265569,-0.0167788366662,1.009784170221e-05,-0.0172431507089,0.111531338711,0.54618022892,0.45381977108,0.93299576854,0.14716741512,0.95536035947,0.023946371351,0,-0.06121517129427,0.152247382484,3.7136802459
7,103.92172929,98.543656845,3.0010622207,0,7.8395869497,0,-7.8395869497,393.58433582,13.8768601247,3.7501884756,56.95954356,46.96218572,1,1.5000495137,169.67402123,8.7035674959,0.0153812277036,3.86904922598e-05,-0.0055337285213,0.20955537243,0,4.06942565271,0,4.06942565271,0.0222057110882,-0.129450900193,-3.330669073e-17,0.0058582542767,-0.00195465000478,1.3391768810907e-05,-0.00200936035203,0.117156390618,0.54793060197,0.45206939803,0.91629531157,0.14477058321,0.94830808194,0.028899994988,0,-0.075916389357,0.134290768528,3.7897423825
8,103.75234143,99.540005875,2.3828403559,0,7.3819645508,0,-7.3819645508,402.47338992,12.5861668384,3.7503011899,56.587194138,47.165147306,1.0000011578,1.5000491761,170.42785978,8.8655925587,0.0118881508527,4.80919261548e-05,0.0103810118041,-0.20602613267,0,0.080753683873,0,0.080753683873,0.0227121936388,-0.037162417597,1.15774002124441e-06,-0.0050882702063,0.00446338414292,-2.24588540019999e-07,0.0045997602624,0.133271023648,0.54536288839,0.45463711161,0.8996892803,0.14059832055,0.95941704319,0.022972030679,0,-0.071399828911,0.121673205971,3.8800482285
9,103.84853461,100.413130658,2.1580325109,0,6.4489653151,0,-6.4489653151,409.11527381,13.4356181813,3.7508673608,55.731914249,48.116620368,1.0000131967,1.5002391769,173.96629997,8.8267240005,0.009687363094,6.6648814955e-05,0.0088169123855,-0.095493004253,0,-0.041634810013,0,-0.041634810013,0.0165769892478,0.12199872896,1.203896878852e-05,-0.0135396366094,0.0207123367708,0.00012666580727074,0.0213358241327,0.134402906913,0.53659903506,0.46340096494,0.90526208864,0.13623421961,0.96697710306,0.02075719904,0,-0.062131646183,0.129671648267,3.941133019
10,103.59966523,100.187026996,1.8266427654,0,5.8707757744,0,-5.8707757744,414.23500298,15.202269398,3.7516542702,55.081278766,48.518386452,1.0000321851,1.5004475863,175.49681988,8.8624871284,0.00486098552511,0.0002243334696343,-0.0019657295923,-0.155600222168,0,-0.08831738829,0,-0.08831738829,0.012574068163,0.1584911531568,1.898837588149e-05,-0.0104312251537,0.00849001373716,0.0001388817612132,0.00894718007293,0.1404774933,0.53169852935,0.46830147065,0.89564913953,0.13297323026,0.96707179982,0.017621858368,0,-0.056746542615,0.14687159435,3.9994036313
11,104.2806448,100.835692102,1.5489334706,0,4.1360526782,0,-4.1360526782,421.43563666,15.438441909,3.7535229487,56.190516221,48.09012858,1.0000630606,1.5010639064,173.97510222,9.0981134489,0.0030073510284,0.0004505151486996,0.0065324317099,-0.154783264228,0,-0.265398743819,0,-0.265398743819,0.017394464665,0.0264693828806,3.0874275496e-05,0.0208518401211,-0.00847380317573,0.0004107345857727,-0.00829318269166,0.16067752952,0.5388258453,0.4611741547,0.87534682238,0.13332978516,0.96703977634,0.014822920963,0,-0.03971730444,0.14820335476,4.0427591321
12,103.93917948,101.599160808,1.2878787131,0,3.219562585,0,-3.219562585,428.22268695,16.508611562,3.7564005057,55.655892582,48.283286896,1.0001207844,1.5012083066,174.68118066,9.2154463607,0.00263066558832,0.00090686976095,0.0076257153977,-0.171065689725,0,-0.23025731232,0,-0.23025731232,0.0161888572216,0.081785038967,5.7719620969e-05,-0.00885127430926,0.00409050848567,9.623847335e-05,0.00415062931577,0.16964792579,0.5354646306,0.4645353694,0.86896848811,0.12998065979,0.97744615323,0.0123641777368,0,-0.031148807314,0.15887945521,4.1211195839
13,103.72629639,101.640558012,1.07346860976,0,2.84619448359,0,-2.84619448359,425.78975621,17.471528888,3.759302955,55.630285865,48.096010526,1.0001774794,1.5016568347,174.1285301,9.1966954158,0.0007605370122,0.00161481747475,0.0005354160165,-0.168851323538,0,0.27585401195,0,0.27585401195,-0.00558502281519,0.0613272886567,5.6687863828e-05,8.37992112000002e-06,-0.00356629861188,0.0002987818442312,-0.00283300751538,0.18367659031,0.53631308202,0.46368691798,0.85339736713,0.13065630418,0.97984293309,0.0103180901983,0,-0.0275658905165,0.16848212493,4.1062131202
14,104.05752211,101.49789947,1.27785211811,0,2.7104523484,0,-2.7104523484,430.68103733,17.442910013,3.7623448759,56.253628584,47.803893524,1.0001799523,1.5022106208,173.17287189,9.3607819165,0.00214586616491,0.00222280779194,-0.0013463756692,0.16416232375191,0,0.24913233111,0,0.24913233111,0.0114950254509,0.0017349118442,2.47239575927e-06,0.0114086595525,-0.0059687399032,0.000368722918872,-0.0053747528828,0.18872607874,0.54060062293,0.45939937707,0.84614113355,0.13061496026,0.97537046949,0.0122119876316,0,-0.0261838310813,0.16766042656,4.1401137371
15,103.97179187,101.823713251,1.03289169162,0,2.27097385772,0,-2.27097385772,432.31442592,16.94352742,3.7652206144,56.431409432,47.540382432,1.000188305,1.5026487263,172.32959012,9.4501401328,0.0005385581075,0.00280670021072,0.0034138852521,-0.209641223377,0,0.05218996793,0,0.05218996793,0.00378496441697,-0.0247653002631,8.35150402866e-06,0.003442454055335,-0.0054761008695,0.00029167304961,-0.0048276522434,0.20189270622,0.5427864223,0.4572135777,0.83894401956,0.13053031658,0.97936787263,0.0098786924205,0,-0.0218716419133,0.16292454539,4.1587283582
