t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,PROD,MK,EMP,KL,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROD_G,PROFITS_G,WAGE_G,MK_G,EMP_G,U,Profit_Share,Wage_Share,PCU,PR,CGDP,IGDP,GGDP,NXGDP,INVGDP,KGDP
1,101.6461022,101.6461022,0,0,1.504664573e-14,0,-1.504664573e-14,380,16.94101703,3.75,54.77595505,46.8701471,1,1.5,169.4101703,8.4115375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108367525,0.5388888889,0.4611111111,0.36,0.1441472501,1,0,0,-1.480297366e-16,0.1666666667,3.738461111
2,101.8876188,101.6461022,0,0,0.5489015005,0,-0.5489015005,380,16.69950037,3.75,55.01505654,46.87256227,1,1.5,169.4101703,8.4115375,0.0005940135802,-3.330669074e-16,5.592287127e-16,0,0,36479990980000,0,36479990980000,1.495879444e-16,-0.01425632593,0,0.004365081237,5.152888889e-05,5.921189465e-16,-3.355372276e-16,0.108367525,0.5399582126,0.4600417874,0.9416941162,0.1447764646,0.9976295779,0,0,-0.005387322885,0.1639011743,3.72959938
3,102.7971966,101.6907366,0.6037916506,0,0.4983972505,0,-0.4978236768,380,15.92695014,3.750065769,55.76300695,47.04492375,1,1.500026308,170.0139619,8.383556566,0.003425146258,0,0.0004391157432,0,0,-0.09200967746,0,-0.09200967746,0,-0.04626187663,7.771561172e-16,0.01359537653,0.003677236031,1.753843911e-05,0.003564081481,0.1053916151,0.5424564951,0.4577199592,0.9386493609,0.1467473288,0.9893871415,0.005874544475,0,-0.004843197289,0.1549591739,3.697180805
4,104.1127813,101.9680135,1.212405189,0,2.931926666,0,-0.3130510932,381,17.14162361,3.750113448,56.73436023,47.51020004,1,1.500021817,171.7326794,8.32371707,0.009490939378,1.983967977e-05,0.002730694356,1.007986013,0,4.884835282,0,4.884835282,0.002631578947,0.07626528982,6.661338148e-16,0.01742991128,0.009921170166,2.9694113e-06,0.01013991034,0.09896024378,0.544931751,0.4626967005,0.9697283822,0.149303197,0.9925322556,0.01180186608,0,-0.003006845934,0.1669492954,3.710633622
5,105.6388825,102.3993177,2.128999219,0,8.393516432,0,0,382.9982292,20.51717506,3.750202781,57.61881592,48.28354232,1,1.500040781,174.6114722,8.330730699,0.0191299355,2.875764012e-05,0.004559765252,0.7562964968,0,19.99592943,0,19.99592943,0.007892929244,0.2234725172,3.330669074e-16,0.02055179248,0.01892225784,1.514754e-05,0.01973929354,0.09971420237,0.5454318955,0.4747484928,0.977897692,0.1516315706,0.9856501345,0.02068711895,0,0,0.2043460937,3.814474706
6,108.0269079,103.1630632,2.632620107,0,11.11080672,0,-0.09411735492,395.9975731,18.30326614,3.750337659,59.65686027,48.52204696,1,1.50008188,175.4320085,9.006421051,0.03361562064,5.959447796e-05,0.00848743822,0.2365528757,0,1.674576803,0,1.674576803,0.03394100261,0.1293153909,3.330669074e-16,0.08179610389,0.01535934465,2.739848913e-05,0.01590672323,0.1433129793,0.5609939896,0.4679707335,0.9764080086,0.1569994658,0.992611136,0.02548437159,0,-0.0008712399227,0.1776736606,3.882595282
7,108.1562432,104.3425019,3.249292778,0,13.20916536,0,-3.707096497,406.9984696,19.7008339,3.750587109,60.37563074,48.8774216,1,1.500165092,176.5982758,9.143422285,0.04391541122,0.0001105283219,0.02678580342,0.3242407555,0,38.38802254,0,38.38802254,0.05989583229,0.1654773579,3.330669074e-16,0.1015785581,0.02875429491,7.727216004e-05,0.02960232406,0.1373467102,0.5671833572,0.4717981294,0.9817578588,0.1544149756,0.9895608778,0.03162530427,0,-0.0342753815,0.1917478384,3.98673445
8,106.0758002,103.133041,2.711425711,0,13.05908024,0,-3.86424207,410.965042,16.4137006,3.750958435,59.54549627,50.1074752,1.000007801,1.500117715,181.2874387,9.256472871,0.03766144818,0.000114417494,0.02597507758,-0.1079723205,0,2.522724659,0,2.522724659,0.05107236376,0.6273507974,7.800644067e-06,0.06275117084,0.05946982194,6.812882394e-05,0.06113579441,0.1733840033,0.5625166841,0.4817904154,0.9605050927,0.1488973192,0.9909967787,0.02606100469,0,-0.03713117936,0.1577611095,3.996563597
9,108.6167414,103.3747865,2.731513011,0,11.60925027,0,-3.035967542,417.8505173,17.67341972,3.751818781,60.0870238,49.97728422,1.000037301,1.500698737,180.8213831,9.220705378,0.0348491866,0.0001528094109,0.02336621658,0.02459755836,0,1.414285513,0,1.414285513,0.04486192489,0.72510741,3.730057883e-05,0.1148870936,0.06154131682,0.0004605938452,0.06342977236,0.1745205337,0.5532022321,0.4846315539,0.9451462779,0.1476508332,0.9991634165,0.02514817675,0,-0.02947482909,0.1708214839,4.058677323
10,106.7802129,103.4133625,2.49649446,0,10.54407485,0,-2.053340718,416.9996085,20.06177635,3.754377786,56.48471404,50.6709728,1.00007395,1.501668735,183.3615475,9.223475976,0.01720751938,0.0007871894656,0.0232023375,-0.08603969668,0,0.6316139056,0,0.6316139056,0.0171997218,0.6076877366,6.208750102e-05,0.06754467011,0.04412255578,0.0006468922488,0.04603206394,0.1749748283,0.5416471048,0.4866951269,0.9313402539,0.1369248545,0.985791119,0.02390405888,0,-0.01969414975,0.1969527587,4.110122145
