t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,PROD,MK,EMP,KL,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROD_G,PROFITS_G,WAGE_G,MK_G,EMP_G,U,Profit_Share,Wage_Share,PCU,PR,CGDP,IGDP,GGDP,NXGDP,INVGDP,KGDP
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83087959822482e-16,0,0,0,0,0,1.61573446513181e-16,0,1.79781490468848e-16,0,0,2.97699704477071e-16,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0064394900297057,0.000664062084530911,4.12158001196005e-06,0,0.000194151447302947,0,0.000194151447302947,0.00259393609446917,0.0155252879448325,2.55983985195751e-05,0.0107365368374076,0.00429725499233204,0,1.02394678469572e-05,0.0155348919675094,0.000766037335984373,1.58380108070368e-05,3.27886701992521e-16,6.53302282576848e-06,0,0,0.000353709108815923,0,0.000353709108815923,6.82615245844402e-06,0.000929685727851572,3.82628951492212e-16,0.00019515635966069,9.16795490353598e-05,6.82625982324867e-06,9.16999028680761e-05,8.17626093494819e-05,7.04746628601506e-05,7.04746628601466e-05,8.41702872177677e-05,2.87914820685663e-05,5.91455986158441e-05,3.9042079325651e-07,0,1.94742306061922e-06,0.000160719311623737,0.000245713750078232
4,0.700491851245742,0.00148291842320843,0.000216570561669857,0,1.36985085150453,0,1.36985085150453,0.527466265709408,1.03013077975567,4.1360425369057e-05,0.765105999420533,0.0646930690386739,0,7.22065516032289e-06,0.265238271174819,0.00146144150199437,0.00173183899424444,6.89787376682698e-06,1.02781746364584e-05,0.000351601183868004,0,2.75052253174235,0,2.75052253174235,0.00138804819614579,0.0641750870090209,3.91649869723792e-16,0.013617847100005,0.00132523859290789,5.69086216858508e-06,0.00150807521534708,0.000158291802990744,0.0037353365534109,0.00373533655341092,0.0142002375504152,0.00221451265813449,0.00667110193560983,7.89345113132504e-05,0,0.0133572877221367,0.0109748447091387,0.0300426147287277
5,1.48620689704262,2.01806961073953,0.0483306090008736,0,2.64404185400636,0,2.64404185400636,0.967910566859584,2.07148083497092,6.97070419668994e-05,1.49569212801932,0.325840780967709,0,1.3085409543974e-05,1.20022119138695,0.0594163597651598,0.0045318917603485,1.05223567121654e-05,0.0198056145863741,0.039844429989431,0,8.32958923611894,0,8.32958923611894,0.002619013048943,0.109075639840355,2.22352786350025e-16,0.0285257574453741,0.00819734772334992,6.23317143001374e-06,0.00849426901634541,0.00651938820912403,0.00718559127004414,0.00718559127004414,0.01602251595665,0.00425238361558772,0.0117550704976658,0.000608761989016211,0,0.0262632753684377,0.0224768863697841,0.0621075955200822
6,1.77415461050332,2.50152703421327,0.0703918073012204,0,3.07965219611345,0,3.07965219611345,3.77512568674532,3.07023862532953,0.000110199528597322,1.96235043350205,1.27946366613088,0,2.74342568011523e-05,4.71700012063383,0.294533926506172,0.0079434485205149,1.8174357108866e-05,0.0194128800915596,0.0185256384454667,0,0.8773526026322,0,0.8773526026322,0.00809835902055652,0.186258220221987,2.22352786340594e-16,0.0472894603641845,0.0290125299760169,1.08255607953937e-05,0.0298430131023874,0.0264950344414826,0.0132338169033452,0.0132338169033452,0.0254487049321425,0.00536424377245234,0.0208163313913984,0.000947912684230548,0,0.0299849074198611,0.0314577957538702,0.0849595122802496
7,2.16222983531143,3.02319239860794,0.126736444891144,0,2.54744300762374,0,2.54744300762374,5.35714380243413,3.6334875075993,0.00018903254180904,1.87808361202187,0.904349002134806,0,5.42601149931352e-05,3.30249091546739,0.23791750061351,0.0127533668357952,3.39644227000159e-05,0.0181708742472595,0.0643328439303507,0,11.6825005308403,0,11.6825005308403,0.0168680099508689,0.142108439415441,3.51862667120395e-16,0.0468712218066935,0.0291045579347808,2.38937745835561e-05,0.0299626366927468,0.0197971771587819,0.00892819559546208,0.00892819559546208,0.0259467673223361,0.00535250517109407,0.0225312064804518,0.00141898815866508,0,0.0254307546167317,0.0365559739152056,0.102858970217982
8,1.70309379529551,2.10509529007162,0.179504546176252,0,3.80382219052021,0,3.80382219052021,4.76012855184543,3.07610792175564,0.000286523234322743,2.28758253204769,1.50208026736533,2.63777271573959e-06,4.76226497686315e-05,5.54774901865711,0.339648685852885,0.0133674351398717,4.34848286404798e-05,0.0195729975010576,0.0471511329528434,0,0.945229891044619,0,0.945229891044619,0.0163502192678562,0.439527683651089,2.63773151394142e-06,0.0539438804143924,0.0232752830929824,2.74830324855397e-05,0.0241912834148522,0.0299825485560688,0.0164660732116136,0.0164660732116136,0.0359328283700898,0.00604467205258781,0.017605840014956,0.0019088502564578,0,0.0375599715874123,0.0306466021813605,0.094111965777014
9,1.62775642648718,2.48829360655307,0.278101224704773,0,3.9761551487729,0,3.9761551487729,5.29725353708322,2.31761258855123,0.000767186196562365,1.27637171451575,0.939812182358725,1.06245126821844e-05,0.000320493521108672,3.44608751156543,0.202657025765365,0.0123415495764901,6.54525535067869e-05,0.015246380064941,0.0668763285229062,0,0.206789294806884,0,0.206789294806884,0.0186360867577806,0.139697027718945,1.13793243061246e-05,0.0533479397505211,0.0336351619426474,0.000222076585810838,0.0347043830940521,0.0201072503021955,0.0073593237803749,0.00735932378037489,0.026871012404301,0.00343912607350446,0.0177085265699517,0.00257328583190587,0,0.0379813547991075,0.0230319140089154,0.0758531143217911
10,1.58592831768302,2.42926704656223,0.319441230778248,0,3.01952730583477,0,3.01952730583477,1.829909810919,1.75528059800937,0.00186374714342347,1.51730488134121,1.16629527428859,2.10744285619165e-05,0.000649829071812416,4.3071021031573,0.250821860680492,0.0118454021639224,0.00029892766527451,0.0173416872695986,0.0547360686649829,0,0.674577377672291,0,0.674577377672291,0.0130384804942158,0.234551843880378,2.29876134843929e-05,0.0341409682793005,0.0170160520379953,0.000254343918219248,0.0175519942365086,0.024301919167812,0.0104046965594387,0.0104046965594387,0.0249488694142546,0.00359347902995033,0.0174738477983698,0.0028910728670975,0,0.0291520859646006,0.0176583153074452,0.0695292522372193
