t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,PROD,MK,EMP,KL,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROD_G,PROFITS_G,WAGE_G,MK_G,EMP_G,U,Profit_Share,Wage_Share,PCU,PR,CGDP,IGDP,GGDP,NXGDP,INVGDP,KGDP
11,109.9041751,103.7037319,2.270936278,0,11.68071716,0,-0.980217687,422.6008034,16.29766702,3.75951032,60.98158206,49.56015152,1.000298672,1.502508977,179.3216728,9.231294659,0.02023515171,0.001847912409,0.01591405237,-0.05074773742,0,0.2842220936,0,0.2842220936,0.01691279156,0.261426415,0.0002179376576,0.1016215068,0.03325744389,0.0007231334064,0.03492199603,0.1756464111,0.5548613781,0.4753947845,0.9180841033,0.1456957718,0.9807837567,0.02151751263,0,-0.009276829586,0.1585325234,4.12349809
12,105.7161104,103.0721816,2.223782307,0,9.718938829,0,-0.5463028112,428.4038288,19.36727731,3.76381406,56.34904642,51.22682364,1.000464499,1.502067139,185.4148933,9.417837196,0.02488605303,0.002760828746,0.01945098547,-0.02076411041,0,3.540343799,0,3.540343799,0.0189185028,0.5197955385,0.0002284891909,0.04216508814,0.04709951888,0.0005035224632,0.04831037027,0.1915431711,0.5433525624,0.4864612501,0.9184034913,0.1330918681,0.9913549822,0.02111752875,0,-0.005222471426,0.1865119559,4.157916377
13,106.6018963,103.7957523,1.847217079,0,6.826613173,0,-0.3635561719,428.5317102,18.92091293,3.768182276,57.97597752,49.24884329,1.000769502,1.502926157,178.4945807,9.475732627,0.02228956751,0.003959734599,0.01971651988,0.01973135011,0,0.2131754042,0,0.2131754042,0.003919519494,0.1483734101,0.0003577677495,0.07207627178,0.01009748138,0.0008475899836,0.01124626373,0.2078781807,0.5467022695,0.4696991151,0.8848894442,0.1356407267,0.9905266884,0.01732818217,0,-0.003467476204,0.1820095507,4.158652364
14,107.1804306,104.4084137,2.406750599,0,5.047827299,0,-0.5750295009,435.9207624,19.18562201,3.771486247,58.23329433,48.9471363,1.000788537,1.503319225,177.0289341,9.521445336,0.02277052319,0.004631289103,0.01278139885,0.5351270572,0,9.217915898,0,9.217915898,0.01875357444,0.1188479329,7.979515739e-05,0.02344049957,0.009369844826,0.001130743761,0.01062169359,0.2030398091,0.5451569819,0.4680027813,0.8842930965,0.1341952524,0.9863202952,0.02245513089,0,-0.005384533631,0.1855917995,4.237730058
15,107.2328219,104.7942482,2.881172933,0,3.678330716,0,-0.6607748205,442.4727442,19.25179693,3.774628757,58.53555581,49.26679783,1.000780846,1.504229315,178.357968,9.729926089,0.01493164177,0.004246026111,0.01347779067,1.283761315,0,5.396768706,0,5.396768706,0.01503021289,0.1362058476,0.000217910413,0.04552977595,0.009974116841,0.0009382523276,0.01075995147,0.2244346288,0.5522977476,0.467338014,0.8840667304,0.1354327306,0.9887667313,0.02713987328,0,-0.006277373704,0.1832567892,4.266147959
16,108.4143989,104.8371504,3.581524117,0,5.903646275,0,-0.4481531787,444.8013452,18.72426851,3.779715854,58.58094647,50.02872513,1.000841684,1.503698273,181.036795,9.714285151,0.01216406164,0.004699317687,0.009962994937,2.478744462,0,0.6049797394,0,0.6049797394,0.01104742894,0.02282562159,0.0002284804574,0.03191798253,0.02876821484,0.000118888268,0.02681138337,0.2228534981,0.5450373024,0.4614583083,0.852491341,0.1347282579,0.9843126392,0.03361792584,0,-0.004251527864,0.1757550835,4.269972772
17,111.6546639,105.6317929,4.371523185,0,6.04506096,0,-0.3070413849,447.4188818,16.34445992,3.786329851,61.95212493,50.25844691,1.001140144,1.504749571,182.0277931,9.694046422,0.02105107993,0.006566613975,0.01964271372,1.842156542,0,5.948191747,0,5.948191747,0.008725022155,0.02698359488,0.0003897227983,0.06854707747,0.02116108937,0.0008995867782,0.0229256888,0.218630962,0.5608119952,0.4606864095,0.8550109686,0.1419032388,0.980279443,0.03975639322,0,-0.002879454098,0.1546447703,4.231044246
18,117.8441435,106.5705493,9.751438082,0,2.887529705,0,-0.6031088559,450.4780073,15.84846678,3.791396099,64.21726533,53.62687813,1.001538585,1.505717539,194.7750934,9.620079954,0.05172223582,0.007302228881,0.02220087344,1.547977674,0,7.113722563,0,7.113722563,0.01371188009,0.01870839864,0.0004120882841,0.06654420656,0.07895651291,0.0007049874044,0.08078647967,0.2115560923,0.5515485188,0.4598667209,0.8911045561,0.1454182322,0.972238785,0.08274860164,0,-0.005117851751,0.1514330842,4.200994429
19,122.251871,108.6082099,11.81778308,0,9.381305248,0,-0.1225493363,454.0341499,15.24188723,3.795701822,67.58793315,55.20221172,1.001807242,1.506853458,200.707866,9.46380914,0.09080268623,0.007326230589,0.02469535374,0.8329954959,0,3.491045765,0,3.491045765,0.01300032219,0.004747930182,0.0003284147339,0.06556733037,0.05044891139,0.000754403771,0.05154076879,0.1961015398,0.5570273874,0.4583883445,0.9160401366,0.151138005,0.9543831122,0.09666750278,0,-0.00109893131,0.1411861281,4.108920361
20,127.9791544,111.8758263,13.08502417,0,17.8101446,0,-1.334982495,455.6842419,14.8317084,3.802176532,71.51142518,57.30946835,1.002009148,1.504193966,207.2271105,9.2301197,0.1333845324,0.007125589517,0.03210800582,1.040011631,0,10.32765361,0,10.32765361,0.01254076691,0.03817249976,0.0004086165464,0.09874998084,0.06852321702,-0.0004328974839,0.06502220184,0.180956265,0.5623654692,0.4598279718,0.9435677134,0.1606077761,0.9273265943,0.1047678853,0,-0.01147214453,0.1249064666,3.94525821
21,130.9935988,111.9067529,14.28984019,0,38.50806839,0,-8.034632744,457.4418892,12.0733848,3.809430659,72.69542924,59.00310944,1.003467635,1.505472387,214.127105,8.713467073,0.1582194468,0.006888396007,0.04338135414,1.182839249,0,6.957290428,0,6.957290428,0.008575871697,0.2716146529,0.001831169282,0.1291364323,0.06399982015,0.000939384365,0.06561277362,0.1311391148,0.5633081113,0.4633745085,0.9602781934,0.1599178419,0.8883745618,0.1116115996,0,-0.06713203463,0.09621891736,3.69206274
22,134.2332042,116.2641801,15.05650328,0,52.95455578,0,-20.03541709,459.5295854,12.2579171,3.814176337,74.26551289,59.96769131,1.003556813,1.505912063,217.3808553,8.411622747,0.1677122788,0.007333417981,0.03893801839,0.3038393555,0,1.659555048,0,1.659555048,0.009269623244,0.2198661186,0.0024346335,0.05833413892,0.06136942593,0.0007937707371,0.06368525631,0.09869100037,0.5553711432,0.4622297818,0.9842256551,0.1629550829,0.8866905894,0.1158463434,0,-0.1582212211,0.09680170883,3.667120877
23,133.9151591,116.8763185,14.9583525,0,62.70769095,0,-26.64185093,463.4558606,10.56183272,3.819621749,72.85321622,61.40938747,1.007530941,1.507009563,223.0282927,8.361033235,0.1779131156,0.007357426929,0.04255411197,0.116999744,0,0.818629029,0,0.818629029,0.008870000175,0.5033458692,0.00415626322,0.07178480082,0.0253201843,0.001287823409,0.02722345966,0.08913607579,0.5587754867,0.4620282843,0.9862395616,0.1601364244,0.8905972028,0.1154552657,0,-0.2051333326,0.08623166813,3.657608105
24,135.5773641,118.4760851,15.64524249,0,64.31497561,0,-33.83234425,467.2582354,9.932944238,3.829052101,73.91783282,61.65953124,1.011496837,1.504614555,221.9093282,8.309185904,0.1861312916,0.007123476115,0.04379402395,0.04871531178,0,0.3705833061,0,0.3705833061,0.008427263944,0.3814344199,0.004678187584,0.06454296079,0.02695621933,-0.001298609183,0.0217767497,0.07880062888,0.5534147393,0.4620368934,0.979327136,0.1606549853,0.8939473643,0.1181060402,0,-0.2623471655,0.07498386245,3.546997362
25,136.6172543,119.615998,16.16612272,0,69.13124443,0,-41.28800348,470.9393587,10.34914111,3.835812505,75.69820535,61.81089648,1.016635873,1.507363735,223.5091888,8.279519512,0.1491133088,0.007185784765,0.04682390272,0.03666691595,0,0.2501994146,0,0.2501994146,0.02355213695,0.4051096466,0.005556326543,0.05074949106,0.02104601759,0.00223909785,0.02276195611,0.06836629117,0.55690989,0.4606903493,0.9883252164,0.1616591496,0.8997551382,0.118933779,0,-0.3040765383,0.0813776139,3.588125727
26,138.8264255,121.1441376,18.05416526,0,66.59151146,0,-40.78305759,480.6146965,8.475406802,3.839830673,76.19697296,62.62945253,1.023025528,1.509923241,225.9238068,8.437050613,0.1164100559,0.007322280468,0.0306267419,0.1665082526,0,0.4384277974,0,0.4384277974,0.03686669851,0.7815093768,0.008681938005,0.06816430116,0.02761585935,0.001914550739,0.02924150722,0.0796312494,0.560671699,0.4604962865,0.9973530855,0.1613750544,0.8981335127,0.1337315253,0,-0.2972905371,0.06277936769,3.563446449
27,140.4342956,123.4533119,19.29788789,0,65.48581769,0,-38.76840367,494.5968119,9.085989907,3.84316174,76.891084,63.54321165,1.032722264,1.51216746,229.3879556,8.50966385,0.09166098316,0.00690006198,0.0319678083,0.1430079469,0,-0.001752708357,0,-0.001752708357,0.03415817453,0.4825100753,0.01106834124,0.03958357811,0.02520827181,0.00253033971,0.02612794674,0.05726136779,0.5541474547,0.4569851527,0.9928756655,0.159073949,0.9017951605,0.1394514648,0,-0.2840105748,0.06656237997,3.623330123
28,141.9095907,125.175117,18.71413472,0,54.40722938,0,-26.51298167,508.8770443,11.0390909,3.853322171,77.61160467,65.1551939,1.038365656,1.50541483,231.8341747,8.765161406,0.08015810735,0.005563977211,0.0252815977,0.1614118795,0,-0.007212479461,0,-0.007212479461,0.0474630511,0.3165716389,0.00895546261,0.03762725198,0.03821303038,-0.003619778333,0.01901036233,0.06476831745,0.5508922865,0.4633641687,1.006586188,0.1566853536,0.8941049984,0.132834162,0,-0.1881908917,0.0816077541,3.669731248
29,144.7021481,124.8181618,18.48368342,0,46.24493173,0,-23.25976488,524.3242882,11.26161835,3.86157913,78.73308197,65.96906615,1.04400311,1.511157585,235.0910979,8.81558651,0.07091532133,0.005719817402,0.01101276205,0.09665260061,0,0.01771645261,0,0.01771645261,0.0303555526,0.624002516,0.006968912203,0.03389947919,0.02440961407,0.004042435297,0.0272185666,0.06377335235,0.5487175802,0.4661352708,0.9912183209,0.1547756209,0.8832162254,0.1304756129,0,-0.1672758152,0.08098948546,3.770750614
30,147.9107142,126.6774402,19.55305027,0,39.16837416,0,-19.29875574,542.3051688,12.92664703,3.867899954,81.87125668,66.0394575,1.048342873,1.51427248,235.8231291,9.201074773,0.06730986783,0.007791119142,0.02216706725,0.1456139924,0,0.01641836254,0,0.01641836254,0.04387118747,0.4754054363,0.008979453998,0.06283013824,0.01550241227,0.003091676818,0.01651963384,0.09633044398,0.5586986459,0.4571459821,0.9966754638,0.1608353399,0.8761313065,0.1388732897,0,-0.132884701,0.09165136589,3.845003994
