t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,PROD,MK,EMP,KL,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROD_G,PROFITS_G,WAGE_G,MK_G,EMP_G,U,Profit_Share,Wage_Share,PCU,PR,CGDP,IGDP,GGDP,NXGDP,INVGDP,KGDP
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37169194473255e-16,0,0,0,0,0,1.64622270951873e-16,0,1.75541673435398e-16,0,0,2.31965740914236e-16,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0143805668649984,0.00116805737948728,7.37659966211165e-06,0,0.000538696872658361,0,0.000538696872658361,0.00464250303148753,0.0349424499721639,4.58155555801673e-05,0.0239209390682758,0.00954106388880387,0,1.83261278701106e-05,0.0348831958711025,0.00172055962405967,3.53692520774884e-05,2.60633246275553e-16,1.14913725929288e-05,0,0,0.000981408996097611,0,0.000981408996097611,1.22171287509379e-05,0.00209242493491535,3.42393772766577e-16,0.000434807126766098,0.000203553285350865,1.22175072874194e-05,0.00020590971514381,0.00018359577880913,0.000156812831267722,0.000156812831267719,0.000188999767350429,6.37839399772937e-05,0.000131183834647832,8.56435968433707e-07,0,5.11819917587767e-06,0.000361505378135053,0.000539003456005093
4,0.698865815419928,0.00336329080937499,0.000591572364671594,0,1.36796711600306,0,1.36796711600306,0.5315818628736,1.07198444067627,7.2336163093644e-05,0.765585045025252,0.0675663471297748,0,1.62017961284955e-05,0.273566710951302,0.00302550802504142,0.00172615441381765,1.462974260515e-05,2.4561920381676e-05,0.000972832700242738,0,2.74657976482484,0,2.74657976482484,0.00139209913803813,0.0672172055148921,4.44859530048209e-16,0.0136513711611829,0.00140059409359184,1.16231378261664e-05,0.00157810287488666,0.000327544817641036,0.00374593620286499,0.00374593620286498,0.0141427181037273,0.00221723876790737,0.00666123441651234,7.86095689397172e-05,0,0.0133337780851587,0.011367189685909,0.0300011263387939
5,1.74302587830573,1.99827596513047,0.0569242944732057,0,2.98864873284352,0,2.98864873284352,4.90797627685773,2.69958223158924,0.000165882071112936,1.7187115395496,0.287183158992767,0,4.24261411738143e-05,1.0531149594318,0.140246588790792,0.00541308539663343,2.25025562909563e-05,0.019622116257528,0.0471874598480023,0,7.08681408104462,0,7.08681408104462,0.0120893000164901,0.127278847696755,1.96174310591304e-16,0.0281833138405271,0.00739272166470859,2.71773556778031e-05,0.00762050076893523,0.00642439930548273,0.00785559904031929,0.00785559904031929,0.0100026103773165,0.00540205730957456,0.0112098064930454,0.000834199990215155,0,0.0295354666703081,0.0287567506589408,0.0930333458423922
6,2.52412645570642,2.99683857384629,0.0884877876051762,0,3.2820287244747,0,3.2820287244747,5.27536585900682,3.72730717185445,0.000318114066834917,2.20326258971486,1.25463816422899,0,7.53161203793004e-05,4.60286607669573,0.328219710909618,0.0113510280926903,4.54766284908031e-05,0.0200909844159786,0.029905140890486,0,628935445757434,0,628935445757434,0.0135941218579137,0.163834424308977,1.55254897549501e-16,0.0418159630015207,0.0282916664288463,2.9179178718168e-05,0.0290477552765357,0.0268563326513797,0.011820483524832,0.011820483524832,0.0241020244734423,0.00600268059050049,0.0151309024767046,0.00120646259389728,0,0.0322288603150429,0.0389607944058877,0.115237127702882
7,2.37575781353021,3.22720731966369,0.0809120280612111,0,3.66582696592817,0,3.66582696592817,2.07846212998255,3.01809810205683,0.000518172817488237,2.06891962170146,1.47611287553754,0,0.000128218192257708,5.42853335409554,0.300266655144847,0.0157677416672236,8.88730758427074e-05,0.016743169788696,0.0263630854611901,0,5.87704237597911,0,5.87704237597911,0.0103092178013457,0.181460476692422,1.97565635186638e-16,0.0620286122338367,0.0284541916463128,4.39926617871724e-05,0.0295134708345927,0.0312655211561263,0.0125491801034467,0.0125491801034467,0.0350317623128429,0.00583410986034867,0.0130225283504059,0.00118618531279716,0,0.0363815646897463,0.030536410377059,0.103144956602869
8,1.945103690049,2.53061539542433,0.208646430579141,0,3.30884068410297,0,3.30884068410297,4.57323147641408,3.00458408088518,0.00077508529341873,1.92129059066716,1.38091774223213,7.63589990042145e-06,0.0001284612724496,5.08848267089647,0.324131810476998,0.0170378511643554,0.0001391534768752,0.0185553548484698,0.0787452998298904,0,0.946805165745148,0,0.946805165745148,0.00983564609455011,0.300308301002714,7.63598312888287e-06,0.0589296629226348,0.0310341155708473,3.90078511007477e-05,0.032089647561438,0.0294002852039707,0.0128880153194847,0.0128880153194847,0.0335941134309077,0.00461338005290292,0.0129079023307409,0.00183597140651715,0,0.0320705607333228,0.0304320609911166,0.089396452396676
9,2.07090607528547,2.76524964366777,0.250008537633384,0,3.5032558777446,0,3.5032558777446,3.54009144094341,2.30069835861707,0.00117691719199865,1.36269004353545,1.11642077617143,1.92962911358517e-05,0.00036055838218856,4.08467189449763,0.218489189028122,0.0140112379906561,0.000208203767515799,0.0167622633868559,0.037606037287439,0,0.244559027426728,0,0.244559027426728,0.0134814423802925,0.127555950616218,2.10859820509037e-05,0.0467146519243221,0.0296483046933785,0.00021956284915761,0.0305427682146427,0.0231819217491299,0.0065871123443464,0.00658711234434641,0.0328158133588372,0.00347942940141759,0.0117979700374837,0.00228121142127061,0,0.0337684705640035,0.0235019514176387,0.0827510204303425
10,1.20398595900934,1.73012871355996,0.318164411981243,0,3.756597570373,0,3.756597570373,4.51133186156562,1.17509608764337,0.0023567285607095,1.21961089066094,1.46123335140491,4.6248004834311e-05,0.000702149365187257,5.4084370570392,0.324915101067084,0.0110683344621287,0.000320070196978104,0.0184185601945338,0.0606316625548617,0,0.683539898121549,0,0.683539898121549,0.0133877694210876,0.242757774094074,5.33308276502368e-05,0.0417184368410334,0.0179262797212582,0.000262402696122162,0.0186198548265944,0.028184534351825,0.0115463732959317,0.0115463732959317,0.0291503191876187,0.00267958491872043,0.0122228151258563,0.00292416626718533,0,0.0357110271919529,0.0113510264977634,0.0673501127125019
