t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,PROD,MK,EMP,KL,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROD_G,PROFITS_G,WAGE_G,MK_G,EMP_G,U,Profit_Share,Wage_Share,PCU,PR,CGDP,IGDP,GGDP,NXGDP,INVGDP,KGDP
1,101.6461022,101.6461022,0,0,1.504664573e-14,0,-1.504664573e-14,380,16.94101703,3.75,54.77595505,46.8701471,1,1.5,169.4101703,8.4115375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108367525,0.5388888889,0.4611111111,0.36,0.1441472501,1,0,0,-1.480297366e-16,0.1666666667,3.738461111
2,101.8876188,101.6461022,0,0,0.5489015005,0,-0.5489015005,380,16.69950037,3.75,55.01505654,46.87256227,1,1.5,169.4101703,8.4115375,0.0005940135802,-3.330669074e-16,1.2582646036e-16,0,0,36479990980000,0,36479990980000,-7.479397218e-17,-0.01425632593,-3.1086244689e-16,0.004365081237,5.152888889e-05,8.881784198e-17,-3.355372276e-16,0.108367525,0.5399582126,0.4600417874,0.9416941162,0.1447764646,0.9976295779,0,0,-0.005387322885,0.1639011743,3.72959938
3,102.78525374,101.69005121,0.60378816988,0,0.49808973535,0,-0.49808973535,379.9978094,15.917237305,3.7500216181,55.743159836,47.042093883,1,1.5000086473,170.0043347,8.3821392742,0.0033957726729,-4.9960036109e-16,0.00043237307727,0,0,-0.092569914882,0,-0.092569914882,-5.76475366945984e-06,-0.04684350096,9.992007222e-17,0.013234618638,0.0036168624565,5.76482883946283e-06,0.0035072537353,0.10524034364,0.5423264273,0.4576735727,0.93859692397,0.14669337163,0.98934475379,0.0058742684412,0,-0.0048459260482,0.15485916179,3.6970070808
4,103.37685197,101.90452781,1.212062214,0,1.61458680972,0,-1.61458680972,380.49610291,15.854859747,3.7500384134,55.929328199,47.447523777,1,1.5000057295,171.48049712,8.3209189844,0.0076525758949,4.14631855598906e-06,0.0021091209683,1.0074295484,0,2.24180845504,0,2.24180845504,0.0013113062827894,-0.003950233643,0,0.003338448767,0.0086183927263,-1.9451182947112e-06,0.0086830194245,0.098657224983,0.54100093296,0.45899906704,0.95459734856,0.14699330351,0.98579838338,0.011725177718,0,-0.0156998424743,0.15343469623,3.680853456
5,103.13221388,100.309598551,2.0462289647,0,4.1073077731,0,-4.1073077731,381.5931839,17.045529044,3.750073047,55.253422334,47.878791564,1,1.5000142784,173.08447965,8.2679994839,0.0113076883635,7.76496140582677e-06,-0.0156511731811,0.68822052953,0,5.99084970288,0,5.99084970288,0.002884330281925,0.0748454284907,-7.771561174e-17,-0.0119573890903,0.00909914146691,5.6993146753552e-06,0.00936514417299,0.09284456528,0.53566950906,0.46433049094,0.95732569943,0.14480556946,0.97260923006,0.019846186217,0,-0.04015383172,0.1655683156,3.7008425623
6,103.51978779,98.890123739,2.4820421965,0,6.488288230442,0,-6.488288230442,383.98994511,15.893518906,3.7501238872,56.474061667,47.045726129,1,1.5000291323,169.99464634,8.478056954,0.014719273614,1.93084141894556e-05,-0.0140822277015,0.21297877113,0,0.82731610523,0,0.82731610523,0.006269586029172,-0.063122036533,3.330669075e-17,0.0228676414176,-0.0173207023414,9.9022366172e-06,-0.0177627364313,0.112014780772,0.54545895534,0.45454104466,0.92734803894,0.14708530603,0.95533252344,0.023988174642,0,-0.06299093515399,0.153964770994,3.7105474784
7,104.38734214,99.100869705,2.9876443806,0,6.878256056,0,-6.878256056,394.38418296,13.170888929,3.7501887821,57.600739452,46.786602691,1,1.5000496372,169.00806145,8.7548622931,0.0158128982447,3.84580519548e-05,0.002149142995,0.20470298841,0,3.727385997518,0,3.727385997518,0.0271528865719,-0.177653308809,4.440892098e-17,0.0209730561807,-0.0049560432396,1.3669523733399e-05,-0.005218639065,0.119693752605,0.55170525971,0.44829474029,0.91498696632,0.14608240999,0.94938615456,0.02863449119,0,-0.066232238118,0.126707733425,3.7797695642
8,103.69482375,99.571728063,2.3595422884,0,7.0157209315,0,-7.0157209315,402.07361158,12.6811023047,3.7503002559,56.20195672,47.49286704,1.0000011743,1.5000487499,171.64072248,8.7946442663,0.01229800454393,4.81981101497e-05,0.0051420224609,-0.21036111914,0,0.13606803689,0,0.13606803689,0.019636026631,0.04525161203895,1.1742795918111e-06,-0.0231790304078,0.0150492252424,-5.90949301689999e-07,0.0155334930237,0.126228347855,0.54187900001,0.45812099999,0.90910376505,0.13980144223,0.96030840875,0.022769851637,0,-0.068043007223,0.122570700514,3.8787226716
9,103.94726872,99.979844263,2.1572592547,0,6.1444163193,0,-6.1444163193,411.38597394,13.5905676102,3.7511312919,55.710590891,48.236677825,1.0000132758,1.5003447242,174.41831308,8.8504784905,0.0106083276986,6.65869996439e-05,0.0041230433994,-0.087465247565,0,-0.156625476876,0,-0.156625476876,0.0233010205898,0.096484534144,1.210155841487e-05,-0.0069606880208,0.0164419467368,0.0001973119091485,0.0170104351075,0.13195383885,0.5359263738,0.4640736262,0.90806245554,0.13543885026,0.96181735844,0.020746712869,0,-0.059159184091,0.13088167702,3.9584417435
10,104.03802908,100.160842271,1.8376573005,0,5.3778026057,0,-5.3778026057,414.0688325,14.774926853,3.7522507132,55.602447881,48.435581187,1.0000318651,1.5005240169,175.20169114,8.8735299711,0.0078780507869,0.00022030703699,0.0019604464547,-0.150812202585,0,0.025503068239,0,0.025503068239,0.006663901429,0.1162443419233,1.8589080032194e-05,-0.0015131360342,0.00416591566364,0.000119466192154,0.00453608582104,0.14169146777,0.53441256071,0.46558743929,0.89325742991,0.13428254886,0.96272020133,0.017645635975,0,-0.0517484284173,0.14213132909,3.980902812
11,104.35727681,101.152381846,1.5839600525,0,4.0732031581,0,-4.0732031581,421.3770149,15.422921098,3.7541430479,56.062011468,48.295265346,1.0000629957,1.5009555645,174.75725068,9.0547328262,0.0039671897748,0.0004458846460497,0.009966585847,-0.140545026417,0,-0.03160835977,0,-0.03160835977,0.017668950913,0.049398017418,3.1129670356e-05,0.009073112294,-0.0025650977866,0.000287571788445,-0.00217903427343,0.1569023745,0.53722559354,0.46277440646,0.88025775725,0.13305203483,0.96934607111,0.015157762486,0,-0.038950260878,0.14784567578,4.0383702882
12,103.93049485,101.659156234,1.3325619431,0,3.2070230414,0,-3.2070230414,429.40045629,16.835324877,3.7569417281,55.518354156,48.412140698,1.0001196861,1.5010645803,175.18220448,9.2117653315,0.00374008222856,0.00090670930275,0.00521459405442,-0.16305965276942,0,-0.21438683166,0,-0.21438683166,0.0190598449058,0.09875388086862,5.6686092629e-05,-0.00947305495174,0.00250002988439,7.2687917612e-05,0.0025171651531,0.16728760988,0.53418946649,0.46581053351,0.8746520476,0.12930683968,0.97814440851,0.0128102711829,0,-0.03087573996,0.1620001207,4.1318720815
13,103.32354944,101.290755151,1.05988515027,0,3.4184228841,0,-3.4184228841,427.16116562,18.280042332,3.7601105659,55.235978288,48.087571149,1.0001756955,1.5016596627,174.14899507,9.2254032111,0.00029844089521,0.00161309026805,-0.0034678458539,-0.21173072157,0,0.32995138438,0,0.32995138438,-0.00506547437739,0.085515766351,5.6002712923e-05,-0.004721656966,-0.00653620786637,0.00039646917418,-0.00572083351114,0.18399818487,0.5345830501,0.4654169499,0.85688010371,0.12931764062,0.98033213582,0.0102342150595,0,-0.0332414816,0.17706150091,4.1348178243
14,103.53147181,100.800694548,1.28113631406,0,3.44922907139,0,-3.44922907139,431.24014547,17.989096307,3.7633714189,56.099705171,47.431766635,1.0001809458,1.5023622226,171.8610436,9.4476779734,-0.0021234346416,0.00238797360611,-0.0049113306262,0.16377797688027,0,-0.113855832143,0,-0.113855832143,0.0096175419999,-0.0099506618655,5.248735445773e-06,0.0158000284571,-0.0135921752437,0.00046786020755,-0.0130825366908,0.19544221243,0.54188333536,0.45811666464,0.83978115428,0.13008817739,0.97357104032,0.0123129408995,0,-0.0336525638039,0.17390786431,4.1663031743
15,103.35785886,101.12380788,0.99815453552,0,2.72956472108,0,-2.72956472108,435.29450203,17.180033573,3.766011061,56.33551271,47.022346161,1.0001933188,1.5027785148,170.46850865,9.622599554,-0.00443472282,0.0031289635403,0.0033514020933,-0.261548962539,0,0.15944934714,0,0.15944934714,0.00937741092385,-0.0389049662291,1.2371257587476e-05,0.0043550509752,-0.008709015309395,0.00027706320936,-0.00817996687598,0.21159305033,0.54509477499,0.45490522501,0.8397178838,0.12942859824,0.97835294349,0.0095892927113,0,-0.0266495599198,0.16623262144,4.2121559751
